wkt_geom_WIFI,CMPLNT_NUM,WIFI_ID,DIST_WIFI
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.86312891999999408 40.67910409000000271))",658070175,2316,280.5589416
"MultiPoint ((-73.86572515999999666 40.67890403999999904),(-73.86504999996164145 40.67704399964566875))",667225731,2316,214.2950672
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.8572734899999972 40.67422773999999919))",719979358,2316,728.0653598
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.86312891999999408 40.67910409000000271))",789017394,2316,280.5589416
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.86312891999999408 40.67910409000000271))",796655702,2316,280.5589416
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.8637000500000056 40.66602589000000023))",854023488,2316,1228.846628
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.86056428999999923 40.67969663000000224))",877786227,2316,480.1973718
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.86033790000000465 40.66728994999999713))",897875639,2316,1154.112142
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.86312891999999408 40.67910409000000271))",927926990,2316,280.5589416
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.85675568999999996 40.67025265000000189))",952228040,2316,1029.828725
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.86301733000000524 40.67024381000000233))",962387634,2316,774.4542782
"MultiPoint ((-73.86683827000000235 40.67034162000000208),(-73.86504999996164145 40.67704399964566875))",972875678,2316,759.4851748
"MultiPoint ((-73.86504999996164145 40.67704399964566875),(-73.86304850999999871 40.67436924999999803))",989811816,2316,341.845727
"MultiPoint ((-73.98688499987136424 40.69974299998057177),(-73.98675102999999353 40.70153539999999737))",169671226,2317,199.3644378
"MultiPoint ((-73.98688499987136424 40.69974299998057177),(-73.98664974000000427 40.70310813999999766))",184078115,2317,374.2211091
"MultiPoint ((-73.9869716200000056 40.6985106899999991),(-73.98688499987136424 40.69974299998057177))",222483871,2317,137.0413598
"MultiPoint ((-73.98690661999999918 40.69898553000000163),(-73.98688499987136424 40.69974299998057177))",843824400,2317,84.1354477
"MultiPoint ((-73.99504800052552866 40.6803030001243755),(-73.99279819000000202 40.67740117000000311))",150594362,2319,374.1887156
"MultiPoint ((-73.99504800052552866 40.6803030001243755),(-73.99279819000000202 40.67740117000000311))",374071614,2319,374.1887156
"MultiPoint ((-73.98197933000000148 40.66245193000000313),(-73.97949299966244041 40.66036499997097309))",151050841,2320,312.9124669
"MultiPoint ((-73.98120099999999866 40.66165580999999918),(-73.97949299966244041 40.66036499997097309))",209046398,2320,203.4910344
"MultiPoint ((-73.98197933000000148 40.66245193000000313),(-73.97949299966244041 40.66036499997097309))",212283248,2320,312.9124669
"MultiPoint ((-73.98341381999999555 40.66272113000000132),(-73.97949299966244041 40.66036499997097309))",329333931,2320,422.3612211
"MultiPoint ((-73.98120099999999866 40.66165580999999918),(-73.97949299966244041 40.66036499997097309))",610638158,2320,203.4910344
"MultiPoint ((-73.97747619000000441 40.65536960000000022),(-73.97577600023642219 40.65078200032532152))",173849610,2321,529.344625
"MultiPoint ((-73.97577600023642219 40.65078200032532152),(-73.97334354999999562 40.65239062999999931))",487051347,2321,272.459645
"MultiPoint ((-73.97577600023642219 40.65078200032532152),(-73.97548526999999297 40.64961337999999813))",984431535,2321,132.0810555
"MultiPoint ((-73.97951283999999816 40.65417599999999965),(-73.97577600023642219 40.65078200032532152))",996318033,2321,491.8676548
"MultiPoint ((-73.9503080005680431 40.70609200019787011),(-73.95026421000000028 40.70570020000000255))",115178826,2322,43.66581444
"MultiPoint ((-73.95108639000000039 40.70592014000000347),(-73.9503080005680431 40.70609200019787011))",145424025,2322,68.49267036
"MultiPoint ((-73.95035033000000624 40.70629036999999784),(-73.9503080005680431 40.70609200019787011))",359639580,2322,22.31716859
"MultiPoint ((-73.95035033000000624 40.70629036999999784),(-73.9503080005680431 40.70609200019787011))",816043799,2322,22.31716859
"MultiPoint ((-73.95035033000000624 40.70629036999999784),(-73.9503080005680431 40.70609200019787011))",887703919,2322,22.31716859
"MultiPoint ((-73.95035033000000624 40.70629036999999784),(-73.9503080005680431 40.70609200019787011))",931278673,2322,22.31716859
"MultiPoint ((-73.9502339995931095 40.70037700031092953),(-73.94730731999999307 40.70030268000000007))",239728048,2323,247.4862033
"MultiPoint ((-73.9502339995931095 40.70037700031092953),(-73.94719808000000683 40.70163383999999951))",242563357,2323,292.0825058
"MultiPoint ((-73.9502339995931095 40.70037700031092953),(-73.94717792999999517 40.69974818000000027))",330963332,2323,267.5580108
"MultiPoint ((-73.9502339995931095 40.70037700031092953),(-73.94979614000000367 40.69983169000000345))",344515012,2323,70.96777392
"MultiPoint ((-73.9502339995931095 40.70037700031092953),(-73.94687976999999535 40.69827958999999851))",454205961,2323,366.8973897
"MultiPoint ((-73.95702040000000466 40.69898099000000258),(-73.9502339995931095 40.70037700031092953))",473380764,2323,594.1399333
"MultiPoint ((-73.95501095999999563 40.69997656999999691),(-73.9502339995931095 40.70037700031092953))",526339759,2323,406.1676161
"MultiPoint ((-73.95496534999999483 40.69810188000000295),(-73.9502339995931095 40.70037700031092953))",615528290,2323,473.0037422
"MultiPoint ((-73.95350605000000144 40.70144168000000207),(-73.9502339995931095 40.70037700031092953))",872314940,2323,300.7494545
"MultiPoint ((-73.95501095999999563 40.69997656999999691),(-73.9502339995931095 40.70037700031092953))",954851690,2323,406.1676161
"MultiPoint ((-73.95270198999999423 40.69607807999999949),(-73.94904599961026292 40.69456800000273944))",395053650,2324,351.5782575
"MultiPoint ((-73.95270198999999423 40.69607807999999949),(-73.94904599961026292 40.69456800000273944))",497440940,2324,351.5782575
"MultiPoint ((-73.95270198999999423 40.69607807999999949),(-73.94904599961026292 40.69456800000273944))",679455808,2324,351.5782575
"MultiPoint ((-73.95270198999999423 40.69607807999999949),(-73.94904599961026292 40.69456800000273944))",831347820,2324,351.5782575
"MultiPoint ((-73.94943082000000345 40.69649388999999928),(-73.94904599961026292 40.69456800000273944))",834757590,2324,216.3254348
"MultiPoint ((-73.95270198999999423 40.69607807999999949),(-73.94904599961026292 40.69456800000273944))",856711212,2324,351.5782575
"MultiPoint ((-73.95446501000000694 40.68615369999999842),(-73.95352199945840255 40.68962699978292363))",385399106,2325,393.8536677
"MultiPoint ((-73.95401811000000691 40.69107764000000316),(-73.95352199945840255 40.68962699978292363))",753581236,2325,166.4593921
"MultiPoint ((-73.95505076000000599 40.68908534999999915),(-73.95352199945840255 40.68962699978292363))",785480753,2325,142.5373351
"MultiPoint ((-73.96006999965162265 40.68887299981150818),(-73.95865700000000231 40.69429902000000254))",258615390,2326,614.271456
"MultiPoint ((-73.96027859000000149 40.69022360000000305),(-73.96006999965162265 40.68887299981150818))",360833218,2326,151.0141801
"MultiPoint ((-73.96006999965162265 40.68887299981150818),(-73.95717838000000199 40.68883912999999808))",385160754,2326,244.4563597
"MultiPoint ((-73.96006999965162265 40.68887299981150818),(-73.95820729999999799 40.68684679999999787))",480659792,2326,274.6262861
"MultiPoint ((-73.96006999965162265 40.68887299981150818),(-73.95747941999999853 40.69174594999999783))",488469887,2326,386.9546093
"MultiPoint ((-73.9601491300000049 40.68962245000000166),(-73.96006999965162265 40.68887299981150818))",500756461,2326,83.49323301
"MultiPoint ((-73.96276781000000256 40.68819605000000195),(-73.96006999965162265 40.68887299981150818))",660451399,2326,240.1167208
"MultiPoint ((-73.96006999965162265 40.68887299981150818),(-73.95986019000000056 40.69040461000000164))",675526631,2326,171.0042498
"MultiPoint ((-73.96006999965162265 40.68887299981150818),(-73.95747941999999853 40.69174594999999783))",729532670,2326,386.9546093
"MultiPoint ((-73.96278839999999377 40.69006799000000285),(-73.96006999965162265 40.68887299981150818))",794884818,2326,265.3486343
"MultiPoint ((-73.96360133000000303 40.69372976999999736),(-73.96006999965162265 40.68887299981150818))",847582665,2326,616.4238946
"MultiPoint ((-73.96006999965162265 40.68887299981150818),(-73.95717838000000199 40.68883912999999808))",868571860,2326,244.4563597
"MultiPoint ((-73.96278839999999377 40.69006799000000285),(-73.96006999965162265 40.68887299981150818))",965698926,2326,265.3486343
"MultiPoint ((-73.9686541500000061 40.6923396600000018),(-73.9668389998614515 40.68808900030131781))",232626589,2327,496.3370181
"MultiPoint ((-73.9668389998614515 40.68808900030131781),(-73.96613241000000016 40.69455398000000201))",722698765,2327,720.4027831
"MultiPoint ((-73.9668389998614515 40.68808900030131781),(-73.96635071000000039 40.69072234000000066))",727805525,2327,295.3253559
"MultiPoint ((-73.9686541500000061 40.6923396600000018),(-73.9668389998614515 40.68808900030131781))",855260517,2327,496.3370181
"MultiPoint ((-73.96759896000000367 40.6895150000000001),(-73.9668389998614515 40.68808900030131781))",891808641,2327,170.8881079
"MultiPoint ((-73.9668389998614515 40.68808900030131781),(-73.9653950799999933 40.6908346000000023))",956544659,2327,328.415447
"MultiPoint ((-73.99044885000000704 40.69374336999999997),(-73.98999799960687085 40.69321899961108358))",721632518,2328,69.59131797
"MultiPoint ((-73.98523509999999703 40.69062200999999845),(-73.98506499991796659 40.6905449995749251))",259100514,2329,16.72914866
"MultiPoint ((-73.98506499991796659 40.6905449995749251),(-73.9847699700000021 40.69043530999999803))",361860481,2329,27.75397559
"MultiPoint ((-73.98523509999999703 40.69062200999999845),(-73.98506499991796659 40.6905449995749251))",447741196,2329,16.72914866
"MultiPoint ((-73.98506499991796659 40.6905449995749251),(-73.9847699700000021 40.69043530999999803))",523212058,2329,27.75397559
"MultiPoint ((-73.98506499991796659 40.6905449995749251),(-73.9847699700000021 40.69043530999999803))",566509088,2329,27.75397559
"MultiPoint ((-73.98523509999999703 40.69062200999999845),(-73.98506499991796659 40.6905449995749251))",612807686,2329,16.72914866
"MultiPoint ((-73.98506499991796659 40.6905449995749251),(-73.9847699700000021 40.69043530999999803))",719735072,2329,27.75397559
"MultiPoint ((-73.98506499991796659 40.6905449995749251),(-73.9847699700000021 40.69043530999999803))",852620874,2329,27.75397559
"MultiPoint ((-73.98506499991796659 40.6905449995749251),(-73.9847699700000021 40.69043530999999803))",929453490,2329,27.75397559
"MultiPoint ((-73.97775120999999388 40.68446154000000092),(-73.97766599996629111 40.6843589997356716))",140373026,2330,13.47396139
"MultiPoint ((-73.97775120999999388 40.68446154000000092),(-73.97766599996629111 40.6843589997356716))",162261621,2330,13.47396139
"MultiPoint ((-73.97775120999999388 40.68446154000000092),(-73.97766599996629111 40.6843589997356716))",184661786,2330,13.47396139
"MultiPoint ((-73.97775120999999388 40.68446154000000092),(-73.97766599996629111 40.6843589997356716))",270978330,2330,13.47396139
"MultiPoint ((-73.97775120999999388 40.68446154000000092),(-73.97766599996629111 40.6843589997356716))",295766435,2330,13.47396139
"MultiPoint ((-73.97766599996629111 40.6843589997356716),(-73.97745928999999876 40.68406075000000044))",307297370,2330,37.44709588
"MultiPoint ((-73.97775120999999388 40.68446154000000092),(-73.97766599996629111 40.6843589997356716))",477657289,2330,13.47396139
"MultiPoint ((-73.97775120999999388 40.68446154000000092),(-73.97766599996629111 40.6843589997356716))",677302537,2330,13.47396139
"MultiPoint ((-73.97775120999999388 40.68446154000000092),(-73.97766599996629111 40.6843589997356716))",799334860,2330,13.47396139
"MultiPoint ((-73.97775120999999388 40.68446154000000092),(-73.97766599996629111 40.6843589997356716))",841947509,2330,13.47396139
"MultiPoint ((-73.97775120999999388 40.68446154000000092),(-73.97766599996629111 40.6843589997356716))",883579974,2330,13.47396139
"MultiPoint ((-73.97766599996629111 40.6843589997356716),(-73.97746252999999683 40.6851449400000007))",891461268,2330,88.95569882
"MultiPoint ((-73.97104599944290726 40.67523500005724912),(-73.96773867999999652 40.67649108999999896))",260229324,2331,312.4804066
"MultiPoint ((-73.97104599944290726 40.67523500005724912),(-73.9701585399999999 40.67472410999999965))",267414421,2331,94.0663082
"MultiPoint ((-73.97104599944290726 40.67523500005724912),(-73.9701585399999999 40.67472410999999965))",302795474,2331,94.0663082
"MultiPoint ((-73.97104599944290726 40.67523500005724912),(-73.9701585399999999 40.67472410999999965))",628368992,2331,94.0663082
"MultiPoint ((-73.97104599944290726 40.67523500005724912),(-73.97040694000000371 40.67552015999999782))",670834419,2331,62.62612815
"MultiPoint ((-73.97104599944290726 40.67523500005724912),(-73.9701585399999999 40.67472410999999965))",759586484,2331,94.0663082
"MultiPoint ((-73.96503339999999582 40.67226060000000132),(-73.96437500044741853 40.67198699961443964))",247912536,2332,63.41963632
"MultiPoint ((-73.96503339999999582 40.67226060000000132),(-73.96437500044741853 40.67198699961443964))",265668568,2332,63.41963632
"MultiPoint ((-73.96503339999999582 40.67226060000000132),(-73.96437500044741853 40.67198699961443964))",495700684,2332,63.41963632
"MultiPoint ((-73.9581310003842276 40.67068200042781001),(-73.95797591000000182 40.67066626999999812))",730904259,2333,13.22912499
"MultiPoint ((-73.94232223000000204 40.6680492099999995),(-73.94216100025688831 40.66939899984621576))",172717280,2335,150.5094855
"MultiPoint ((-73.94341534000000138 40.67126936999999742),(-73.94216100025688831 40.66939899984621576))",228801750,2335,233.2115548
"MultiPoint ((-73.9433889799999946 40.66409999999999769),(-73.94216100025688831 40.66939899984621576))",379507017,2335,597.5315525
"MultiPoint ((-73.94216100025688831 40.66939899984621576),(-73.9408143200000012 40.66933574000000107))",470714747,2335,114.0839729
"MultiPoint ((-73.94216100025688831 40.66939899984621576),(-73.93837369999999964 40.66562076999999675))",637194774,2335,527.8137865
"MultiPoint ((-73.94374639000000116 40.66770406999999921),(-73.94216100025688831 40.66939899984621576))",751760508,2335,231.0760162
"MultiPoint ((-73.94216100025688831 40.66939899984621576),(-73.93820983999999896 40.66740204999999975))",795836729,2335,400.990474
"MultiPoint ((-73.94216100025688831 40.66939899984621576),(-73.93992882000000577 40.66391159999999871))",902691136,2335,637.9244895
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.92498851999999943 40.66358718000000039))",113893589,2336,894.4140505
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.9240195400000033 40.66936429999999802))",132640399,2336,756.216784
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.93125276000000667 40.66742828999999659))",132887881,2336,216.8001471
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.92982856000000425 40.6677568100000002))",171933277,2336,292.1240834
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.92792461999999887 40.66168692000000107))",181851105,2336,906.1235877
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.92542498000000251 40.66330200000000161))",195800273,2336,888.8464926
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.93106690000000469 40.66938246000000134))",225573877,2336,167.4625389
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.92546667999999954 40.66469638000000231))",226911596,2336,785.5797145
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.92973741999999504 40.66873114999999927))",305469886,2336,271.5881412
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.9249279600000051 40.66615625000000023))",433601867,2336,742.8500614
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.9309939900000046 40.67016742999999934))",454350886,2336,216.8711242
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.93142036000000417 40.66568819999999818))",485711825,2336,378.8471524
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.92964990999999486 40.66966981000000203))",489780896,2336,291.2891234
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.93117985000000658 40.66821600000000103))",501827915,2336,167.0915652
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.92221164000000044 40.66480675999999761))",510969555,2336,1014.67107
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.92221164000000044 40.66480675999999761))",707187470,2336,1014.67107
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.93125276000000667 40.66742828999999659))",737116549,2336,216.8001471
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.93250571999999465 40.66888377000000077))",861541868,2336,36.91880291
"MultiPoint ((-73.93294199982720727 40.66889700000315599),(-73.93091017999999792 40.67103747000000169))",991585448,2336,293.2792828
"MultiPoint ((-73.95068299997056727 40.66788299991719668),(-73.95062717000000418 40.6685279200000025))",495719037,2337,71.7721822
"MultiPoint ((-73.94957499981025251 40.65084300021865005),(-73.94908341999999379 40.65083987999999948))",712790966,2339,41.57808718
"MultiPoint ((-73.94957499981025251 40.65084300021865005),(-73.94951987999999687 40.65030208999999672))",920869087,2339,60.24718381
"MultiPoint ((-73.94896525000000054 40.64513891000000001),(-73.94895899948507179 40.6450979998567945))",699780015,2340,4.573611621
"MultiPoint ((-73.94924417000000005 40.64322316999999885),(-73.94895899948507179 40.6450979998567945))",718973864,2340,209.5869992
"MultiPoint ((-73.94895899948507179 40.6450979998567945),(-73.94443341000000203 40.64352286999999819))",900842701,2340,420.8695964
"MultiPoint ((-73.9496090100000032 40.64204306999999972),(-73.94841099969164588 40.63996700025339948))",328324273,2341,251.8313211
"MultiPoint ((-73.94841099969164588 40.63996700025339948),(-73.94544926000000373 40.63948303000000095))",551603343,2341,256.2378849
"MultiPoint ((-73.94846436000000267 40.6404752899999977),(-73.94841099969164588 40.63996700025339948))",624391588,2341,56.62422698
"MultiPoint ((-73.94841099969164588 40.63996700025339948),(-73.94826763000000369 40.63861424000000255))",626867358,2341,150.708668
"MultiPoint ((-73.94851443999999674 40.64095291000000287),(-73.94841099969164588 40.63996700025339948))",668378241,2341,109.8313925
"MultiPoint ((-73.95091431999999543 40.64080573999999757),(-73.94841099969164588 40.63996700025339948))",899668785,2341,231.3360467
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",122402201,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",153357440,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",157208674,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94135878000000162 40.62816973999999703))",160580568,2342,742.3488094
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",176366954,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94516120999999487 40.63046626999999944))",214094906,2342,336.5973215
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",215875681,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",253951020,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",286683459,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94565145999999345 40.62569880000000211))",291712106,2342,810.2577088
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94739533999999992 40.62988540999999998))",313208351,2342,328.3173875
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",316962291,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",332117967,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",358275699,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",364394134,2342,223.8774117
"MultiPoint ((-73.94949918000000366 40.62527510999999691),(-73.9476420002076793 40.63283599982712246))",509581071,2342,854.1882186
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",528795060,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",597636809,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",600635059,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.93784370999999567 40.63092367000000138))",658871744,2342,855.7189025
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94414406999999301 40.63187659999999823))",669403674,2342,314.5216974
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",719745705,2342,223.8774117
"MultiPoint ((-73.95043228000000113 40.62517395999999792),(-73.9476420002076793 40.63283599982712246))",756836891,2342,882.9872729
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",778162747,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",783037427,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",785380184,2342,223.8774117
"MultiPoint ((-73.95253187000000139 40.63111182000000099),(-73.9476420002076793 40.63283599982712246))",816157332,2342,455.8487507
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",874904399,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94762405999999544 40.63224054999999879))",877276043,2342,66.14022167
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",927421463,2342,223.8774117
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94402198000000226 40.62709785999999923))",949794883,2342,706.9839492
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94516120999999487 40.63046626999999944))",954510179,2342,336.5973215
"MultiPoint ((-73.94995129999999506 40.62766601999999949),(-73.9476420002076793 40.63283599982712246))",956335806,2342,606.4430669
"MultiPoint ((-73.9476420002076793 40.63283599982712246),(-73.94599639999999852 40.63125715999999699))",995786664,2342,223.8774117
"MultiPoint ((-73.99106999980340049 40.73005400028986855),(-73.99031379999999558 40.72972444999999908))",714221361,2343,73.62194632
"MultiPoint ((-73.99109674000000325 40.72980960000000294),(-73.99106999980340049 40.73005400028986855))",769049011,2343,27.23417876
"MultiPoint ((-73.99106999980340049 40.73005400028986855),(-73.99031379999999558 40.72972444999999908))",916793635,2343,73.62194632
"MultiPoint ((-73.99015099972233145 40.69240399999091551),(-73.99007041000000129 40.69240389000000135))",260513263,2344,6.811865837
"MultiPoint ((-73.99015099972233145 40.69240399999091551),(-73.99007041000000129 40.69240389000000135))",318516758,2344,6.811865837
"MultiPoint ((-73.99015099972233145 40.69240399999091551),(-73.99007041000000129 40.69240389000000135))",541502983,2344,6.811865837
"MultiPoint ((-73.99097190000000523 40.69255766999999935),(-73.99015099972233145 40.69240399999091551))",616329247,2344,71.4542247
"MultiPoint ((-73.99015099972233145 40.69240399999091551),(-73.99007041000000129 40.69240389000000135))",631861478,2344,6.811865837
"MultiPoint ((-73.99015099972233145 40.69240399999091551),(-73.99007041000000129 40.69240389000000135))",634396717,2344,6.811865837
"MultiPoint ((-73.99015099972233145 40.69240399999091551),(-73.99007041000000129 40.69240389000000135))",658996530,2344,6.811865837
"MultiPoint ((-73.99015099972233145 40.69240399999091551),(-73.99007041000000129 40.69240389000000135))",932698790,2344,6.811865837
"MultiPoint ((-74.01406499980676301 40.70481700003361425),(-74.01323077000000694 40.70430761000000075))",398752588,2345,90.38879908
"MultiPoint ((-73.94080135000000098 40.70831971999999865),(-73.9398500001222061 40.70773899964517284))",284082095,2346,103.0627099
"MultiPoint ((-73.94080135000000098 40.70831971999999865),(-73.9398500001222061 40.70773899964517284))",848168767,2346,103.0627099
"MultiPoint ((-73.9398500001222061 40.70773899964517284),(-73.93598500000000229 40.70950014000000294))",912251176,2346,380.686965
"MultiPoint ((-73.9398500001222061 40.70773899964517284),(-73.93977791000000366 40.70729538999999875))",931568995,2346,49.63733923
"MultiPoint ((-73.9937069000000065 40.75186384999999945),(-73.99339099970586631 40.75228699987540892))",185713918,2347,54.03515316
"MultiPoint ((-73.99339099970586631 40.75228699987540892),(-73.99322318999999482 40.75253080000000239))",326866911,2347,30.55844799
"MultiPoint ((-73.9937069000000065 40.75186384999999945),(-73.99339099970586631 40.75228699987540892))",554146965,2347,54.03515316
"MultiPoint ((-73.99339099970586631 40.75228699987540892),(-73.99322318999999482 40.75253080000000239))",728013230,2347,30.55844799
"MultiPoint ((-73.99339099970586631 40.75228699987540892),(-73.99322318999999482 40.75253080000000239))",905371747,2347,30.55844799
"MultiPoint ((-73.99339099970586631 40.75228699987540892),(-73.99322318999999482 40.75253080000000239))",987650717,2347,30.55844799
"MultiPoint ((-73.99133946000000606 40.75002196999999882),(-73.99105700032392008 40.75037300003958052))",108973247,2348,45.7010901
"MultiPoint ((-73.99146403000000305 40.73555988999999755),(-73.99056800035779702 40.7357360000486608))",422244641,2349,78.17380899
"MultiPoint ((-73.99146403000000305 40.73555988999999755),(-73.99056800035779702 40.7357360000486608))",476027226,2349,78.17380899
"MultiPoint ((-73.99146403000000305 40.73555988999999755),(-73.99056800035779702 40.7357360000486608))",876965255,2349,78.17380899
"MultiPoint ((-74.01311522000000309 40.703596730000001),(-74.01299400001298068 40.70308699992618529))",104617200,2350,57.52416176
"MultiPoint ((-74.01315132999999946 40.70382453999999939),(-74.01299400001298068 40.70308699992618529))",372823242,2350,82.97471898
"MultiPoint ((-74.01315132999999946 40.70382453999999939),(-74.01299400001298068 40.70308699992618529))",523350744,2350,82.97471898
"MultiPoint ((-74.01315132999999946 40.70382453999999939),(-74.01299400001298068 40.70308699992618529))",943968883,2350,82.97471898
"MultiPoint ((-74.01315132999999946 40.70382453999999939),(-74.01299400001298068 40.70308699992618529))",975000211,2350,82.97471898
"MultiPoint ((-74.01315132999999946 40.70382453999999939),(-74.01299400001298068 40.70308699992618529))",987657633,2350,82.97471898
"MultiPoint ((-73.99898860000000411 40.66242039000000119),(-73.99809099973343507 40.66039700011429403))",518101456,2351,237.166829
"MultiPoint ((-74.01996307000000286 40.63946952999999951),(-74.01788099962939782 40.64136200037610536))",110111312,2352,274.196937
"MultiPoint ((-74.01996307000000286 40.63946952999999951),(-74.01788099962939782 40.64136200037610536))",160387462,2352,274.196937
"MultiPoint ((-74.02027526999999907 40.63527270000000158),(-74.01788099962939782 40.64136200037610536))",256832808,2352,705.8796551
"MultiPoint ((-74.01788099962939782 40.64136200037610536),(-74.01758916999999371 40.6417535799999996))",333051325,2352,50.00217768
"MultiPoint ((-74.02111372999999617 40.64341633000000087),(-74.01788099962939782 40.64136200037610536))",349325534,2352,356.1144393
"MultiPoint ((-74.01788099962939782 40.64136200037610536),(-74.01758916999999371 40.6417535799999996))",389087350,2352,50.00217768
"MultiPoint ((-74.01852116999999964 40.63722453999999829),(-74.01788099962939782 40.64136200037610536))",398949478,2352,462.6327158
"MultiPoint ((-74.01996307000000286 40.63946952999999951),(-74.01788099962939782 40.64136200037610536))",456907681,2352,274.196937
"MultiPoint ((-74.01788099962939782 40.64136200037610536),(-74.01446099999999717 40.63940997000000266))",497245041,2352,361.5006843
"MultiPoint ((-74.01937230999999429 40.64002682999999649),(-74.01788099962939782 40.64136200037610536))",501261225,2352,194.6714071
"MultiPoint ((-74.01788099962939782 40.64136200037610536),(-74.01764224999999442 40.63807006999999771))",585592184,2352,366.1163003
"MultiPoint ((-74.01996307000000286 40.63946952999999951),(-74.01788099962939782 40.64136200037610536))",600991843,2352,274.196937
"MultiPoint ((-74.01996307000000286 40.63946952999999951),(-74.01788099962939782 40.64136200037610536))",620606982,2352,274.196937
"MultiPoint ((-74.01788099962939782 40.64136200037610536),(-74.01468832999999847 40.64091409000000255))",629242197,2352,274.6095641
"MultiPoint ((-74.01788099962939782 40.64136200037610536),(-74.01404598999999962 40.63635782000000063))",746174414,2352,643.4637975
