CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,PD_DESC,PRECINCT_ID,NUM_LRCNY,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,LATITUDE_CRIME,LONGITUDE_CRIME,DIST_ENTR,SBWY_ENTR_ID,LAT_SBWY,LONG_SBWY,SBWY_LINE,DIST_SHLTR,BUS_SHLTR_ID,LAT_BUS,LONG_BUS,WIFI_ID,DIST_WIFI,LAT_WIFI,LONG_WIFI,MUNIMETER_ID,DIST_MUNI,LIBRARY,DIST_LIB
753286130,4/26/2017,16:30:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",83,95,FRONT OF,STREET,40.69599446,-73.9334736,195.3763236,95,40.696893,-73.935461,J-M-Z,236.5073974,BR02737,40.706812,-73.947831,298,448.4361448,40.745968,-73.994039,3193105,15.00594393,DeKalb,448.4361448
780161140,4/16/2017,16:00:00,PETIT LARCENY,"LARCENY,PETIT BY ACQUIRING LOS",83,95,NA,TRANSIT - NYC SUBWAY,40.6988146,-73.91836722,26.6278653,119,40.698717,-73.918655,M,275.2367699,BR02767,40.706812,-73.947831,1619,442.2501462,40.745968,-73.994039,3303041,41.60698895,Washington Irving,541.3760273
781976233,4/5/2017,19:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",83,95,FRONT OF,STREET,40.69353101,-73.91108215,660.3115788,342,40.699468,-73.910648,L-M,270.1789028,BR0143,40.706812,-73.947831,285,449.024204,40.745968,-73.994039,3303045,623.7777894,Washington Irving,450.239699
786705358,4/5/2017,9:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,RESIDENCE - APT. HOUSE,40.68337947,-73.90932896,161.775401,88,40.683417,-73.911242,J-Z,183.8784821,BR02704,40.706812,-73.947831,2300,350.2820243,40.745968,-73.994039,3193075,101.6962723,Saratoga,515.6785347
787409121,4/20/2017,0:30:00,PETIT LARCENY,"LARCENY,PETIT OF BICYCLE",83,95,INSIDE,RESIDENCE - APT. HOUSE,40.69490919,-73.9114842,511.1565716,342,40.699468,-73.910648,L-M,352.0638039,BR03054,40.706812,-73.947831,285,292.2550723,40.745968,-73.994039,3303045,476.2354855,Washington Irving,293.4739316
792850121,4/29/2017,16:20:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,DEPARTMENT STORE,40.6837273,-73.91189205,65.8952011,87,40.683313,-73.911334,J-Z,36.25236476,BR02704,40.706812,-73.947831,268,299.1523136,40.745968,-73.994039,3193072,8.256639961,Saratoga,299.1523136
807165317,4/21/2017,21:45:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,GYM/FITNESS FACILITY,40.69833089,-73.91749507,107.0006478,119,40.698717,-73.918655,M,222.7262049,BR02767,40.706812,-73.947831,1619,399.6108908,40.745968,-73.994039,3303042,44.64992004,Washington Irving,456.9827875
809537650,4/2/2017,14:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,RESIDENCE - APT. HOUSE,40.68910696,-73.9154259,351.8557179,90,40.685946,-73.915713,J,435.1854298,BR02248,40.706812,-73.947831,268,477.8074246,40.745968,-73.994039,3193085,298.1397068,Saratoga,477.8074246
825929856,4/9/2017,17:50:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",83,95,INSIDE,DEPARTMENT STORE,40.70051124,-73.94154039,25.71286958,98,40.70072,-73.941672,J-M,57.91094449,BR02328,40.706812,-73.947831,2491,126.2215779,40.745968,-73.994039,3193050,56.15453891,Bushwick,477.950646
828036415,4/5/2017,16:20:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,RESIDENCE - APT. HOUSE,40.6895357,-73.91617538,400.5400141,90,40.685946,-73.915713,J,454.8007599,BR02248,40.706812,-73.947831,268,532.1279435,40.745968,-73.994039,3193086,295.1774129,Saratoga,532.1279435
837919391,4/1/2017,18:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,98,INSIDE,RESIDENCE - APT. HOUSE,40.70127397,-73.91105018,162.9615319,343,40.699807,-73.910999,L-M,133.2108026,BR02115,40.706812,-73.947831,2297,168.3325957,40.745968,-73.994039,4093084,53.00726095,Washington Irving,430.7629602
842423141,4/6/2017,19:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,FRONT OF,RESIDENCE - APT. HOUSE,40.70336385,-73.92837007,431.9116701,137,40.706317,-73.931696,L,281.4148467,BR02214,40.706812,-73.947831,835,310.0115387,40.745968,-73.994039,3303016,290.4322942,DeKalb,949.1478096
857196187,4/14/2017,5:00:00,PETIT LARCENY,"LARCENY,PETIT OF BICYCLE",83,95,INSIDE,RESIDENCE - APT. HOUSE,40.69120065,-73.91102395,593.9910509,1056,40.688805,-73.904741,L,143.0247389,BR0143,40.706812,-73.947831,285,704.7330959,40.745968,-73.994039,3193081,732.5920735,Washington Irving,706.0237767
864378329,4/7/2017,7:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,98,INSIDE,RESIDENCE - APT. HOUSE,40.70127397,-73.91105018,162.9615319,343,40.699807,-73.910999,L-M,133.2108026,BR02115,40.706812,-73.947831,2297,168.3325957,40.745968,-73.994039,4093084,53.00726095,Washington Irving,430.7629602
869065412,4/6/2017,21:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,RESIDENCE - APT. HOUSE,40.69165729,-73.9239148,183.059787,92,40.690142,-73.923062,J-Z,276.2407946,BR02688,40.706812,-73.947831,298,516.4590399,40.745968,-73.994039,3193094,94.34761611,DeKalb,516.4590399
882133093,4/17/2017,14:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,OTHER,40.69777527,-73.91218363,238.5295332,341,40.699814,-73.911295,L-M,197.1134206,BR0155,40.706812,-73.947831,285,32.61927584,40.745968,-73.994039,4093103,206.038679,Washington Irving,31.15158484
888541685,4/5/2017,8:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,RESIDENCE - APT. HOUSE,40.69143597,-73.92545482,248.9377083,91,40.69003,-73.923161,J-Z,272.2506389,BR02688,40.706812,-73.947831,298,450.3966632,40.745968,-73.994039,3193119,27.9316669,DeKalb,450.3966632
892002805,4/5/2017,13:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,RESIDENCE - APT. HOUSE,40.7013236,-73.9227605,435.1362,145,40.704326,-73.919452,L,51.79920013,BR02329,40.706812,-73.947831,748,161.8752326,40.745968,-73.994039,3303006,7.860460176,DeKalb,865.5618743
892758299,4/9/2017,6:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",83,95,OPPOSITE OF,STREET,40.70060485,-73.92756157,302.8063659,121,40.698033,-73.926371,M,97.00322936,BR02214,40.706812,-73.947831,835,355.5759639,40.745968,-73.994039,3303016,303.1889227,DeKalb,646.6449588
905068808,4/18/2017,19:30:00,PETIT LARCENY,"LARCENY,PETIT FROM OPEN AREAS,",83,95,INSIDE,PARK/PLAYGROUND,40.69692048,-73.91067733,282.908138,342,40.699468,-73.910648,L-M,272.6476608,BR0155,40.706812,-73.947831,285,143.8254752,40.745968,-73.994039,3303045,245.8766671,Washington Irving,143.7079787
908798481,4/28/2017,7:30:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",83,95,FRONT OF,STREET,40.69215282,-73.9106765,625.125682,345,40.69599,-73.905265,L,133.5130644,BR0143,40.706812,-73.947831,285,605.8608192,40.745968,-73.994039,3303045,774.9472781,Washington Irving,607.0741393
913702052,4/22/2017,21:30:00,PETIT LARCENY,"LARCENY,PETIT FROM OPEN AREAS,",83,95,FRONT OF,STREET,40.70190197,-73.92160574,318.3584391,143,40.704153,-73.919273,L,129.2954142,BR02329,40.706812,-73.947831,748,199.7808531,40.745968,-73.994039,3303022,91.99987326,DeKalb,974.001513
923747445,4/3/2017,12:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",83,95,INSIDE,PARKING LOT/GARAGE (PUBLIC),40.6953477,-73.93052076,329.6857664,93,40.69293,-73.928257,J,348.4449895,BR02528,40.706812,-73.947831,298,188.8070563,40.745968,-73.994039,3193101,93.68267807,DeKalb,188.8070563
924592881,4/22/2017,17:00:00,PETIT LARCENY,"LARCENY,PETIT OF LICENSE PLATE",83,95,NA,STREET,40.69428861,-73.92673541,182.1045195,94,40.692929,-73.92794,J,161.8732688,BR0145,40.706812,-73.947831,298,152.3236023,40.745968,-73.994039,3193097,196.5069819,DeKalb,152.3236023
955763473,4/18/2017,20:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,RESIDENCE - APT. HOUSE,40.68820466,-73.90576707,109.3945428,1056,40.688805,-73.904741,L,474.1003133,BR0143,40.706812,-73.947831,2299,158.1870453,40.745968,-73.994039,3193075,712.0317964,Saratoga,876.8432546
982260620,4/20/2017,11:40:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",83,95,INSIDE,RESIDENCE - APT. HOUSE,40.68739746,-73.91241725,321.8633274,90,40.685946,-73.915713,J,420.1226439,BR02704,40.706812,-73.947831,268,367.7452735,40.745968,-73.994039,3193081,297.6913596,Saratoga,367.7452735
991806318,4/23/2017,17:45:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",83,95,INSIDE,DRUG STORE,40.70051124,-73.94154039,25.71286958,98,40.70072,-73.941672,J-M,57.91094449,BR02328,40.706812,-73.947831,2491,126.2215779,40.745968,-73.994039,3193050,56.15453891,Bushwick,477.950646
995518994,4/1/2017,23:30:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",83,95,FRONT OF,STREET,40.70089961,-73.93886403,238.1508454,98,40.70072,-73.941672,J-M,72.89679461,BR03011,40.706812,-73.947831,2491,288.310177,40.745968,-73.994039,3193046,128.4963576,Bushwick,411.3464353
109360223,4/28/2017,10:00:00,PETIT LARCENY,"LARCENY,PETIT BY ACQUIRING LOS",84,122,NA,TRANSIT - NYC SUBWAY,40.69220313,-73.98627329,14.77859254,1579,40.692258,-73.986114,A-C-F-R,110.9528125,BR02961,40.706812,-73.947831,2284,28.11999991,40.745968,-73.994039,3013666,33.72706284,Brooklyn Heights,577.2976046
109877906,4/8/2017,1:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",84,122,INSIDE,BAR/NIGHT CLUB,40.69123228,-73.99790277,559.9259395,1892,40.694475,-73.99283,R-2-3-4-5,40.15733881,BR0250,40.706812,-73.947831,1634,349.0035019,40.745968,-73.994039,3013038,54.43528166,Brooklyn Heights,742.4166604
110690406,4/30/2017,16:05:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69086638,-73.98584806,35.79216188,1196,40.690972,-73.985448,3-Feb,14.77888398,BR02957,40.706812,-73.947831,96,60.99713133,40.745968,-73.994039,3013644,50.71871621,Brooklyn Heights,708.6247949
112376099,4/17/2017,12:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",84,122,INSIDE,RESIDENCE - APT. HOUSE,40.6983246,-73.99350278,83.81667852,1638,40.69759,-73.993275,3-Feb,240.6540623,BR0055,40.706812,-73.947831,2514,91.11227318,40.745968,-73.994039,3013546,82.53927924,Brooklyn Heights,345.3233795
114302672,4/14/2017,14:50:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69086638,-73.98584806,35.79216188,1196,40.690972,-73.985448,3-Feb,14.77888398,BR02957,40.706812,-73.947831,96,60.99713133,40.745968,-73.994039,3013644,50.71871621,Brooklyn Heights,708.6247949
117417524,4/1/2017,16:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,192,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
124839170,4/4/2017,17:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,192,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
132437940,4/8/2017,21:15:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,CHAIN STORE,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,191,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
136888540,4/7/2017,18:30:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,COMMERCIAL BUILDING,40.69067757,-73.99189888,209.817942,1300,40.692489,-73.991193,R-2-3-4-5,102.6963043,BR02395,40.706812,-73.947831,232,72.79987681,40.745968,-73.994039,3013576,7.585378797,Brooklyn Heights,557.7406211
161258798,4/12/2017,17:30:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,CHAIN STORE,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,192,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
169671226,4/23/2017,19:25:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",84,122,NA,STREET,40.7015354,-73.98675103,19.06996544,1029,40.70138,-73.986655,F,191.7228704,BR02992,40.706812,-73.947831,2317,199.3644378,40.745968,-73.994039,3013687,247.7432466,Brooklyn Heights,757.2192425
176684906,4/10/2017,15:30:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,CHAIN STORE,40.69086638,-73.98584806,35.79216188,1196,40.690972,-73.985448,3-Feb,14.77888398,BR02957,40.706812,-73.947831,96,60.99713133,40.745968,-73.994039,3013644,50.71871621,Brooklyn Heights,708.6247949
176895184,4/26/2017,13:40:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69086638,-73.98584806,35.79216188,1196,40.690972,-73.985448,3-Feb,14.77888398,BR02957,40.706812,-73.947831,96,60.99713133,40.745968,-73.994039,3013644,50.71871621,Brooklyn Heights,708.6247949
184078115,4/12/2017,16:10:00,PETIT LARCENY,"LARCENY,PETIT OF BICYCLE",84,122,NA,STREET,40.70310814,-73.98664974,191.9071817,1029,40.70138,-73.986655,F,363.0261395,BR02992,40.706812,-73.947831,2317,374.2211091,40.745968,-73.994039,3013080,244.9552328,Brooklyn Heights,915.2221778
222483871,4/17/2017,11:40:00,PETIT LARCENY,"LARCENY,PETIT OF BICYCLE",84,122,NA,STREET,40.69851069,-73.98697162,134.8379628,417,40.699212,-73.988274,A-C-J-Z-2-3-4-5,160.3039063,BR02992,40.706812,-73.947831,2317,137.0413598,40.745968,-73.994039,3013536,286.611215,Brooklyn Heights,485.2312763
244977828,4/28/2017,12:56:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,191,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
255692072,4/1/2017,12:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,56,INSIDE,CHAIN STORE,40.68811257,-73.98038945,11.86679553,562,40.688053,-73.980506,2-3-4-5,131.9995609,BR02958,40.706812,-73.947831,2362,17.1665876,40.745968,-73.994039,3013634,47.7539476,Pacific,538.033675
259100514,4/19/2017,14:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69062201,-73.9852351,26.54163119,560,40.690388,-73.985299,3-Feb,41.09430028,BR02543,40.706812,-73.947831,2329,16.72914866,40.745968,-73.994039,3013644,60.78509165,Brooklyn Heights,763.3924144
260513263,4/20/2017,14:30:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69240389,-73.99007041,16.18466428,1710,40.692548,-73.990099,R-2-3-4-5,88.89720936,BR02998,40.706812,-73.947831,2344,6.811865837,40.745968,-73.994039,3013557,131.0128658,Brooklyn Heights,379.7652807
263563859,4/12/2017,12:29:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",84,122,INSIDE,OTHER,40.69438807,-73.98719601,100.027507,419,40.693491,-73.987089,A-C-F-R,237.4795819,BR02910,40.706812,-73.947831,204,58.9055027,40.745968,-73.994039,3013585,14.99106394,Brooklyn Heights,379.2331088
280495354,4/21/2017,10:45:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,SHOE,40.69004267,-73.98378926,38.82605369,1197,40.690025,-73.984248,3-Feb,60.31618187,BR02544,40.706812,-73.947831,192,42.08837464,40.745968,-73.994039,3013598,93.68006173,Walt Whitman,711.3030997
287756799,4/10/2017,19:25:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,COMMERCIAL BUILDING,40.69108602,-73.98639972,86.17709197,1358,40.691559,-73.987208,A-C-F-R,64.64024185,BR02961,40.706812,-73.947831,96,16.4824855,40.745968,-73.994039,3013667,67.64903304,Brooklyn Heights,659.9054821
288896754,4/15/2017,19:10:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,COMMERCIAL BUILDING,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,191,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
318516758,4/26/2017,13:50:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69240389,-73.99007041,16.18466428,1710,40.692548,-73.990099,R-2-3-4-5,88.89720936,BR02998,40.706812,-73.947831,2344,6.811865837,40.745968,-73.994039,3013557,131.0128658,Brooklyn Heights,379.7652807
328747207,4/9/2017,13:50:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69086638,-73.98584806,35.79216188,1196,40.690972,-73.985448,3-Feb,14.77888398,BR02957,40.706812,-73.947831,96,60.99713133,40.745968,-73.994039,3013644,50.71871621,Brooklyn Heights,708.6247949
330188172,4/21/2017,14:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,COMMERCIAL BUILDING,40.69108602,-73.98639972,86.17709197,1358,40.691559,-73.987208,A-C-F-R,64.64024185,BR02961,40.706812,-73.947831,96,16.4824855,40.745968,-73.994039,3013667,67.64903304,Brooklyn Heights,659.9054821
331552621,4/2/2017,0:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,GROCERY/BODEGA,40.69681942,-73.98316372,528.2234975,1894,40.692315,-73.985172,A-C-F-R,168.5026084,BR02102,40.706812,-73.947831,233,153.781151,40.745968,-73.994039,3013538,214.1644042,Walt Whitman,526.924983
342246280,4/24/2017,20:30:00,PETIT LARCENY,"LARCENY,PETIT FROM OPEN AREAS,",84,122,NA,STREET,40.69313372,-73.98725395,13.19578783,420,40.693153,-73.987408,A-C-F-R,182.8869012,BR02962,40.706812,-73.947831,212,27.58334024,40.745968,-73.994039,3013583,38.62010036,Brooklyn Heights,447.0527058
352765424,4/26/2017,15:10:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,191,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
358101856,4/13/2017,21:30:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,192,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
361860481,4/20/2017,14:50:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69043531,-73.98476997,37.78215657,1462,40.690433,-73.984323,3-Feb,85.28560706,BR02543,40.706812,-73.947831,2329,27.75397559,40.745968,-73.994039,3013644,95.57564885,Walt Whitman,746.0111137
365565482,4/27/2017,15:28:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,NA,STREET,40.68279079,-73.98242453,324.2614457,1587,40.683905,-73.978879,B-Q-D-N-R-2-3-4-5,336.6183886,BR03052,40.706812,-73.947831,2886,300.0248343,40.745968,-73.994039,3013016,313.6784277,Pacific,333.2659237
374272894,4/26/2017,11:15:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,191,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
374852138,4/9/2017,14:37:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,TELECOMM. STORE,40.6945423,-73.99336251,45.6252871,1892,40.694475,-73.99283,R-2-3-4-5,259.4237646,BR02576,40.706812,-73.947831,3176,75.85723429,40.745968,-73.994039,3013565,19.26834244,Brooklyn Heights,212.192234
386192623,4/10/2017,16:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",84,122,INSIDE,GYM/FITNESS FACILITY,40.69270597,-73.99203927,75.47969774,1300,40.692489,-73.991193,R-2-3-4-5,163.0699723,BR02395,40.706812,-73.947831,2283,156.3833728,40.745968,-73.994039,3013618,22.07526066,Brooklyn Heights,335.6682773
390315128,4/13/2017,17:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",84,122,NA,TRANSIT - NYC SUBWAY,40.69224167,-73.987301,14.9109918,424,40.692329,-73.987167,A-C-F-R,85.3994542,BR02962,40.706812,-73.947831,2302,11.24457177,40.745968,-73.994039,3013590,36.88085069,Brooklyn Heights,512.845876
435540814,4/5/2017,13:45:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,56,INSIDE,DEPARTMENT STORE,40.68811257,-73.98038945,11.86679553,562,40.688053,-73.980506,2-3-4-5,131.9995609,BR02958,40.706812,-73.947831,2362,17.1665876,40.745968,-73.994039,3013634,47.7539476,Pacific,538.033675
437766272,4/4/2017,17:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69086638,-73.98584806,35.79216188,1196,40.690972,-73.985448,3-Feb,14.77888398,BR02957,40.706812,-73.947831,96,60.99713133,40.745968,-73.994039,3013644,50.71871621,Brooklyn Heights,708.6247949
439685554,4/9/2017,13:30:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69086638,-73.98584806,35.79216188,1196,40.690972,-73.985448,3-Feb,14.77888398,BR02957,40.706812,-73.947831,96,60.99713133,40.745968,-73.994039,3013644,50.71871621,Brooklyn Heights,708.6247949
440706195,4/11/2017,18:58:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,CHAIN STORE,40.69086638,-73.98584806,35.79216188,1196,40.690972,-73.985448,3-Feb,14.77888398,BR02957,40.706812,-73.947831,96,60.99713133,40.745968,-73.994039,3013644,50.71871621,Brooklyn Heights,708.6247949
442421345,4/27/2017,22:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",84,122,FRONT OF,STREET,40.68699552,-73.98081525,120.3054604,562,40.688053,-73.980506,2-3-4-5,163.9388455,BR02750,40.706812,-73.947831,2518,80.18773888,40.745968,-73.994039,3013601,30.48527396,Pacific,434.9225078
447741196,4/27/2017,17:25:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,COMMERCIAL BUILDING,40.69062201,-73.9852351,26.54163119,560,40.690388,-73.985299,3-Feb,41.09430028,BR02543,40.706812,-73.947831,2329,16.72914866,40.745968,-73.994039,3013644,60.78509165,Brooklyn Heights,763.3924144
447878848,4/15/2017,17:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,DEPARTMENT STORE,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,191,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
448702924,4/10/2017,15:30:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,FRONT OF,CHAIN STORE,40.69086638,-73.98584806,35.79216188,1196,40.690972,-73.985448,3-Feb,14.77888398,BR02957,40.706812,-73.947831,96,60.99713133,40.745968,-73.994039,3013644,50.71871621,Brooklyn Heights,708.6247949
466976267,4/20/2017,15:50:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",84,122,INSIDE,FAST FOOD,40.69195635,-73.98857037,97.9962481,1359,40.6917,-73.987461,A-C-F-R,64.60119024,BR02998,40.706812,-73.947831,217,13.76957874,40.745968,-73.994039,3013642,124.0973579,Brooklyn Heights,475.7507649
468869734,4/3/2017,12:25:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,TELECOMM. STORE,40.6945423,-73.99336251,45.6252871,1892,40.694475,-73.99283,R-2-3-4-5,259.4237646,BR02576,40.706812,-73.947831,3176,75.85723429,40.745968,-73.994039,3013565,19.26834244,Brooklyn Heights,212.192234
473698489,4/29/2017,20:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,COMMERCIAL BUILDING,40.69105544,-73.98345365,92.39943291,1896,40.69154,-73.982565,B-Q-R,147.4842842,BR02544,40.706812,-73.947831,192,82.63892447,40.745968,-73.994039,3013673,125.7439196,Walt Whitman,615.8555702
474546394,4/12/2017,17:05:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",84,122,INSIDE,DEPARTMENT STORE,40.68915578,-73.98156105,73.04660298,1583,40.68981,-73.981651,B-Q-R,16.75235466,BR02963,40.706812,-73.947831,1200,40.1999634,40.745968,-73.994039,3013675,35.62115153,Pacific,680.0605433
476380992,4/3/2017,19:10:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",84,122,INSIDE,CHAIN STORE,40.69086638,-73.98584806,35.79216188,1196,40.690972,-73.985448,3-Feb,14.77888398,BR02957,40.706812,-73.947831,96,60.99713133,40.745968,-73.994039,3013644,50.71871621,Brooklyn Heights,708.6247949
477016845,4/2/2017,17:20:00,PETIT LARCENY,"LARCENY,PETIT OF BICYCLE",84,122,NA,PARK/PLAYGROUND,40.69852786,-73.99700455,331.9737077,1638,40.69759,-73.993275,3-Feb,504.3349563,BR0055,40.706812,-73.947831,1767,47.45657897,40.745968,-73.994039,3013568,399.768477,Brooklyn Heights,573.0639306
