wkt_geom_BUS,CMPLNT_NUM,SHLTR_ID,DIST_BUS
"MultiPoint ((-73.97322126000000253 40.57995549999999696),(-73.97261899999995194 40.57998600000007627))",934804810,BR02915,51.10391686
"MultiPoint ((-73.85691899999994803 40.89314800000005334),(-73.85651411000000621 40.89314148999999787))",934957401,BX03216,34.12810913
"MultiPoint ((-73.8289704099999966 40.75986976000000084),(-73.82778399999995145 40.76081900000002634))",935092374,QN04879,145.4225238
"MultiPoint ((-73.77895599999993692 40.69155900000004067),(-73.77750358000000119 40.68953229000000249))",935123691,QN04495,256.3692646
"MultiPoint ((-74.01160099999998465 40.63662900000002765),(-74.01126433000000304 40.63558410000000265))",935147553,BR0347,119.4771871
"MultiPoint ((-73.83125422999999898 40.88569666000000069),(-73.83121899999997595 40.88496600000007675))",935172534,BX03222,81.19533772
"MultiPoint ((-73.95811899999995376 40.71350900000004458),(-73.95743013000000587 40.718120380000002))",935214528,BR03003,515.3838651
"MultiPoint ((-73.95346799999998666 40.77930400000002464),(-73.95326357000000428 40.77982071999999647))",935229865,MN01271,59.9203373
"MultiPoint ((-73.86920095000000686 40.82950143000000054),(-73.8686069999999404 40.82746100000002798))",935233992,BX0414,232.0638192
"MultiPoint ((-73.9920559999999341 40.68948800000003985),(-73.99035587999999564 40.68828950000000333))",935285903,BR0049,195.8720548
"MultiPoint ((-73.92179299999997966 40.7548940000000357),(-73.92105093000000693 40.7531654300000028))",935329545,QN04510,201.9262015
"MultiPoint ((-73.8715989999999465 40.73316600000003973),(-73.8715823999999941 40.7339268400000023))",935360170,QN04929,84.50197493
"MultiPoint ((-73.91918020999999328 40.86413609000000235),(-73.91863599999993539 40.86446400000005497))",935551176,MN01487,58.57563161
"MultiPoint ((-73.89178572000000145 40.702514579999999),(-73.89111099999996668 40.70101800000003323))",935879481,QN0248,175.7029466
"MultiPoint ((-73.99125199999997449 40.73944600000004357),(-73.99116041999999993 40.7393888000000004))",935904840,MN0697,10.00918251
"MultiPoint ((-73.97977274999999509 40.6884555600000013),(-73.97865999999993392 40.68794700000006515))",936239242,BR02056,109.7127343
"MultiPoint ((-74.16893609999999626 40.58230198999999772),(-74.16859999999996944 40.58001300000006495))",936293043,SI05019,255.7706612
"MultiPoint ((-73.82943971000000261 40.83456838000000033),(-73.82853399999993371 40.83333600000003116))",936447627,BX0027,156.7342829
"MultiPoint ((-73.98628528000000415 40.75664455999999802),(-73.98314199999998664 40.7559540000000311))",936692961,MN0220,276.2878408
"MultiPoint ((-74.11800699999997732 40.64021400000007134),(-74.1143346000000065 40.63980692999999889))",936878520,SI0002,313.9246511
"MultiPoint ((-73.98889499999995678 40.71696400000007543),(-73.98857298999999443 40.71875074999999811))",936966421,MN01203,200.2725507
"MultiPoint ((-73.81601111999999887 40.58623141000000345),(-73.81318099999998594 40.58717500000005884))",937159207,QN0936,261.504157
"MultiPoint ((-73.98190699999997832 40.76949600000006058),(-73.98135125999999673 40.76883876000000129))",937389592,MN0396,86.766733
"MultiPoint ((-73.86481199999997216 40.73128800000006322),(-73.86388449000000378 40.73285578000000129))",937704926,QN04910,190.9181522
"MultiPoint ((-73.97680399999995871 40.68214000000006081),(-73.97486713000000691 40.68336304000000325))",937893051,BR02673,212.734597
"MultiPoint ((-73.97657741999999814 40.75166950999999926),(-73.97580699999997478 40.75144900000003645))",938088982,MN0186,69.51780651
"MultiPoint ((-74.08554664999999773 40.62140892000000036),(-74.08302899999995361 40.62359600000007731))",938092373,SI0046,323.0560827
"MultiPoint ((-73.95800298999999711 40.64483239999999853),(-73.95562499999994088 40.64638400000006868))",938202275,BR02876,264.8489585
"MultiPoint ((-73.99523109000000431 40.7366909500000034),(-73.9931079999999497 40.73568100000005643))",938258391,MN01025,211.5187573
"MultiPoint ((-73.82296699999994871 40.75414400000005344),(-73.82236349999999447 40.75353584999999867))",938308519,QN04441,84.60641656
"MultiPoint ((-73.83401936999999293 40.75737941999999947),(-73.8327439999999342 40.75395500000007587))",938865986,QN04326,395.2356098
"MultiPoint ((-73.83207799999996723 40.84659700000003113),(-73.83170511000000147 40.84616538000000219))",938891422,BX0025,57.32628132
"MultiPoint ((-73.77814300999999375 40.77804390000000012),(-73.77550999999994019 40.77991200000002436))",938904395,QN04428,304.0377342
"MultiPoint ((-73.99305325999999638 40.75531671000000244),(-73.99238599999995358 40.75821300000006886))",938926928,MN01137,326.5289864
"MultiPoint ((-74.14106099999997923 40.62463100000007898),(-74.13977703000000474 40.62442718999999869))",939133733,SI05198,110.9702111
"MultiPoint ((-73.93487899999996671 40.79651300000006131),(-73.93229782000000228 40.79558155000000141))",939547982,MN01630,241.1470088
"MultiPoint ((-73.9931079999999497 40.73568100000005643),(-73.99145686999999327 40.73512072999999845))",939572324,MN01025,152.7202826
"MultiPoint ((-73.94318999999995867 40.69238000000007105),(-73.94168313999999498 40.69399522999999874))",939698790,BR03007,219.9886169
"MultiPoint ((-74.11927499999995916 40.63445000000007212),(-74.11896230000000685 40.63441421000000275))",939976854,SI05024,26.75077839
"MultiPoint ((-73.94044662999999673 40.84294618999999926),(-73.93936699999994744 40.84267100000005257))",940010940,MN01221,96.04208141
"MultiPoint ((-73.99455999999997857 40.63657300000005534),(-73.99316262000000677 40.63928991000000224))",940264308,BR02392,324.035731
"MultiPoint ((-74.11056460999999729 40.56959317999999826),(-74.1099999999999568 40.57003000000003112))",940338032,SI05102,68.10890113
"MultiPoint ((-73.98967568999999855 40.74973364000000231),(-73.98746399999998857 40.74957900000003974))",940543490,MN01638,187.5709823
"MultiPoint ((-73.92905930999999953 40.67928440000000023),(-73.92903599999993958 40.67942900000002737))",940581438,BR02628,16.17797309
"MultiPoint ((-73.98967568999999855 40.74973364000000231),(-73.98746399999998857 40.74957900000003974))",940980013,MN01638,187.5709823
"MultiPoint ((-73.81483667999999909 40.70336620999999866),(-73.81447199999996656 40.70264300000008006))",941090965,QN0729,86.02171993
"MultiPoint ((-73.99933402999999998 40.72241557000000256),(-73.99782999999996491 40.72608000000002448))",941378499,MN0025,426.3074464
"MultiPoint ((-74.11356599999993477 40.56691100000006145),(-74.1131230600000066 40.56703526999999809))",941415801,SI05078,39.96754923
"MultiPoint ((-73.99767399999996087 40.57263400000005049),(-73.99727289999999869 40.57399138000000249))",941616196,BR02476,154.510169
"MultiPoint ((-73.87494911999999658 40.8799554900000004),(-73.87231899999994766 40.87882400000006555))",941619488,BX03408,254.8228086
"MultiPoint ((-73.90695099999993545 40.81269200000002684),(-73.9067681599999986 40.81036055999999945))",941663326,BX03144,259.3662368
"MultiPoint ((-73.88087174999999718 40.72293582999999728),(-73.87926699999997027 40.72525400000006357))",941909280,QN04986,290.9487321
"MultiPoint ((-73.8715989999999465 40.73316600000003973),(-73.8715823999999941 40.7339268400000023))",942085815,QN04929,84.50197493
"MultiPoint ((-73.93871964999999591 40.75203436999999695),(-73.9386199999999576 40.74960000000004356))",942118965,QN04974,270.4655415
"MultiPoint ((-73.81333999999998241 40.76523200000002589),(-73.81243804999999725 40.76497121999999962))",942159544,QN04333,81.47489111
"MultiPoint ((-73.96982615999999666 40.63646451000000326),(-73.96711199999998598 40.6339600000000587))",942490679,BR03006,360.6531395
"MultiPoint ((-74.01257999999995718 40.70818400000007387),(-74.0106096300000047 40.7100938499999998))",942782503,MN01276,269.6365953
"MultiPoint ((-73.88025657000000024 40.7561055500000009),(-73.87883099999993419 40.75649900000007619))",942846962,QN04661,128.0650939
"MultiPoint ((-73.95562499999994088 40.64638400000006868),(-73.9519520099999994 40.64587030999999939))",943275295,BR02876,315.8681294
"MultiPoint ((-73.98394251999999938 40.60761958999999877),(-73.98342999999994163 40.60560800000007475))",943389501,BR02788,227.5521338
"MultiPoint ((-73.97211540000000696 40.76263378000000159),(-73.97201599999993959 40.76203500000002578))",943412738,MN01467,67.02170689
"MultiPoint ((-73.98524399999996604 40.68935500000003458),(-73.98507327999999461 40.68860458999999707))",943485828,BR02810,84.5717525
"MultiPoint ((-73.97840899999994235 40.7196320000000469),(-73.97731396999999731 40.71909492000000341))",943948789,MN01144,110.0779198
"MultiPoint ((-74.01315132999999946 40.70382453999999939),(-74.0110639999999762 40.70291100000002871))",943968883,MN0003,203.4931359
"MultiPoint ((-73.86066017999999644 40.8874595699999972),(-73.85691899999994803 40.89314800000005334))",944298493,BX03216,706.0193258
"MultiPoint ((-73.85035931999999548 40.81546672000000342),(-73.84744999999998072 40.81719300000003159))",944381024,BX9027,311.4454888
"MultiPoint ((-73.83679279000000406 40.70382486999999827),(-73.83634399999994002 40.70057800000006409))",944463403,QN04374,362.5483529
"MultiPoint ((-73.8111889999999562 40.73244100000005119),(-73.81090892000000281 40.73011307000000158))",945067488,QN04060,259.5941048
"MultiPoint ((-73.9407601599999964 40.73843244999999769),(-73.93749999999994316 40.73517000000003918))",945120327,QN04864,455.071858
"MultiPoint ((-73.98320146000000364 40.74744101000000285),(-73.98319999999995389 40.74727500000005875))",945684270,MNBX041,18.43566145
"MultiPoint ((-73.87714299999993273 40.73753400000003921),(-73.87695703999999353 40.73876073999999647))",945692556,QN04004,137.1306408
"MultiPoint ((-73.9093019999999683 40.87417800000002899),(-73.90911577999999338 40.87419065999999646))",945850190,BX03069,15.76024243
"MultiPoint ((-73.99954199999996263 40.67499400000002652),(-73.99856300999999803 40.67498049000000293))",946040677,BR0282,82.78437226
"MultiPoint ((-73.89510262000000296 40.86141317999999956),(-73.89504699999997683 40.86199200000004339))",946078869,BX0078,64.44950252
"MultiPoint ((-73.93683124999999734 40.69192859999999712),(-73.93639399999995021 40.69153700000003937))",946080564,BR02760,57.0704029
"MultiPoint ((-73.90877099999994471 40.66231500000003507),(-73.90666650999999376 40.66130109000000203))",946426380,BR02080,210.5896615
"MultiPoint ((-73.89406299999996008 40.66433300000005602),(-73.89384871000000032 40.66399633000000335))",946434814,BR02029,41.54625971
"MultiPoint ((-73.98623827000000119 40.75703431000000165),(-73.98314199999998664 40.7559540000000311))",946596254,MN0220,287.6706411
"MultiPoint ((-74.0050979999999754 40.72106000000007953),(-74.00231745000000672 40.71889950999999996))",946632349,MN01213,335.7871585
"MultiPoint ((-73.93936699999994744 40.84267100000005257),(-73.93921788999999478 40.84283849999999916))",946656993,MN01221,22.45290064
"MultiPoint ((-73.8967789999999809 40.70639800000003561),(-73.89657033999999669 40.70801948999999809))",946669709,QN04696,180.9249506
"MultiPoint ((-73.83121899999997595 40.88496600000007675),(-73.82734944999999982 40.88528192999999789))",946820739,BX03222,328.0116429
"MultiPoint ((-73.87437599999998383 40.82934800000003861),(-73.87134915000000035 40.83044253999999995))",947013089,BX03579,282.7748548
"MultiPoint ((-73.74891691000000549 40.71419019999999733),(-73.74889799999994011 40.71535900000003494))",947304683,QN04803,129.8032033
"MultiPoint ((-73.89131304 40.86414065000000306),(-73.89050999999994929 40.86215000000004238))",947369705,BX03592,231.1993511
"MultiPoint ((-73.92581399999994574 40.71387000000004264),(-73.92132211000000552 40.70997412999999909))",947404631,BR02802,575.5340966
"MultiPoint ((-74.00339438999999686 40.75638732000000175),(-73.99887599999993881 40.754361000000074))",947685478,MN0256,442.9681129
"MultiPoint ((-73.92931647000000339 40.81083770000000044),(-73.92718499999995174 40.81071200000008048))",947736797,BX03549,180.3844329
"MultiPoint ((-74.15689199999997072 40.62597600000003695),(-74.15663530999999864 40.62714477000000102))",947844246,SI05114,131.592602
"MultiPoint ((-74.00412699999998267 40.67354800000003934),(-74.00335062999999991 40.67596034000000316))",948108900,BR02571,275.8093444
"MultiPoint ((-73.82580099999995582 40.76448900000002595),(-73.82579692999999565 40.76560151999999704))",948392798,QN04324,123.5451221
"MultiPoint ((-73.92166466999999841 40.84818283999999977),(-73.9205939999999373 40.84705700000006345))",948557701,BX03233,154.2185352
"MultiPoint ((-74.02622199999996155 40.63556100000005245),(-74.02477892999999654 40.63518673000000092))",948756198,BR02693,128.9603964
"MultiPoint ((-73.96139732999999694 40.81322982999999738),(-73.96074099999998452 40.81202600000005987))",948794361,MN0810,144.7011326
"MultiPoint ((-73.96262299999995093 40.75849300000004405),(-73.96179759999999703 40.75784397999999698))",948851276,MN0062,100.2616931
"MultiPoint ((-74.02864999999997053 40.62174800000002506),(-74.02728485999999464 40.6221539000000007))",948911334,BR02771,123.9928293
"MultiPoint ((-73.95281996999999308 40.82494110999999748),(-73.95196199999998043 40.82404100000007929))",948957840,MN0337,123.4095249
"MultiPoint ((-73.91853967000000125 40.77019482000000039),(-73.91744799999997895 40.770082000000059))",948959614,QN04936,93.01384148
"MultiPoint ((-73.90232124000000624 40.66514018000000164),(-73.90217899999993278 40.66521100000005617))",949203999,BR02654,14.37063309
"MultiPoint ((-73.89212922000000106 40.87806525999999963),(-73.89003299999995988 40.87700300000005882))",949566471,BX03438,212.4521368
"MultiPoint ((-73.79825467000000572 40.70411510999999649),(-73.79719699999998284 40.70443800000003876))",949636260,QN04075,96.30753652
"MultiPoint ((-73.90852299999994557 40.81321400000007316),(-73.9082456900000011 40.81556848000000315))",949669911,BX03451,262.5104904
"MultiPoint ((-73.94402198000000226 40.62709785999999923),(-73.94381399999997484 40.6293510000000424))",949794883,BR02283,250.8218246
"MultiPoint ((-73.89834499999994932 40.66898300000002564),(-73.89742180999999732 40.67035649000000319))",949812651,BR02143,171.3371272
"MultiPoint ((-73.86859703000000366 40.65773959999999931),(-73.86606299999994008 40.65919000000008054))",949838398,BR02781,268.076189
"MultiPoint ((-73.94935764000000233 40.80233685000000321),(-73.9492949999999496 40.80229400000007445))",949957115,MN01477,7.112276526
"MultiPoint ((-73.84471999999993841 40.71998000000007778),(-73.8442352900000003 40.71997166999999962))",949964121,BS2005,40.96371736
"MultiPoint ((-73.83721434000000272 40.6907082000000031),(-73.83506299999993416 40.69230300000003808))",950025499,QN04145,253.8338849
"MultiPoint ((-73.73972499999996444 40.70514300000007779),(-73.73710423999999364 40.70478493000000242))",950123514,QN0819,225.0195284
"MultiPoint ((-73.91521099999994249 40.88434200000006058),(-73.91456856000000641 40.88263200000000097))",950406680,BX0002,197.4671142
"MultiPoint ((-73.95525999999995292 40.77352800000005573),(-73.95480953000000568 40.77368684999999715))",950532506,MN01368,41.92183302
"MultiPoint ((-73.95143106999999816 40.78232864999999663),(-73.9513489999999365 40.78220300000003817))",950654261,MN0179,15.57849578
"MultiPoint ((-73.9493003299999998 40.58828065000000151),(-73.94894599999997808 40.588478000000066))",950716910,BR02702,37.14892051
"MultiPoint ((-73.93936699999994744 40.84267100000005257),(-73.93921788999999478 40.84283849999999916))",950726990,MN01221,22.45290064
"MultiPoint ((-73.98628528000000415 40.75664455999999802),(-73.98314199999998664 40.7559540000000311))",950838069,MN0220,276.2878408
"MultiPoint ((-73.99963710000000106 40.71779338999999709),(-73.99639899999993986 40.71598600000004353))",950989548,MN0027,339.3241618
"MultiPoint ((-73.98345365000000129 40.69105543999999952),(-73.98319499999996651 40.68974200000008068))",950991480,BR02544,147.4842842
"MultiPoint ((-73.75400199999995721 40.60395000000005439),(-73.75399925000000678 40.60479105999999661))",951485922,QN04304,93.39686475
"MultiPoint ((-73.99965899999995145 40.61549800000005916),(-73.99794101999999896 40.62011498999999759))",951535677,BR02011,532.9124639
"MultiPoint ((-73.93151899999998022 40.66110400000007985),(-73.93136755000000448 40.66096989999999778))",951824134,BR02260,19.64135906
"MultiPoint ((-73.99475499999994099 40.76042900000004465),(-73.99470607000000655 40.75931039999999683))",951850977,MN01141,124.2884043
"MultiPoint ((-73.95109999999993988 40.72390900000004876),(-73.94870093999999483 40.72644717000000014))",952008658,BR02631,347.1670204
"MultiPoint ((-73.89118599999994785 40.86022000000002663),(-73.8911040100000065 40.85711126999999721))",952063061,BX03602,345.2973321
"MultiPoint ((-73.86183662000000538 40.75992483999999649),(-73.86129699999997911 40.76002300000004652))",952183301,QN04998,46.85106525
"MultiPoint ((-73.85675568999999996 40.67025265000000189),(-73.8565829999999437 40.67009300000006533))",952228040,QN04694,22.96762374
"MultiPoint ((-73.86355890999999474 40.89538420000000229),(-73.86101899999994203 40.89443400000004658))",952586980,BX03121,238.632992
"MultiPoint ((-73.96020420000000684 40.81486802999999952),(-73.95915699999994786 40.81484300000005305))",952635238,MN0813,88.39615914
"MultiPoint ((-73.89465135999999745 40.73547907999999751),(-73.88950999999997293 40.73932500000006485))",952711464,QN04521,609.0993179
"MultiPoint ((-73.95199569999999767 40.80553558999999808),(-73.95096699999993461 40.80567900000005466))",952748918,MN01610,88.25248759
"MultiPoint ((-73.96229999999997062 40.76361400000007507),(-73.96137853999999834 40.76468649000000255))",952801783,MN0112,142.2601111
"MultiPoint ((-73.77021005999999659 40.75928446000000349),(-73.76913599999994631 40.76039200000002438))",953318857,QN0632,152.8143062
"MultiPoint ((-73.91708332000000325 40.85252451000000207),(-73.91668299999997771 40.85185700000005227))",953508456,BX03230,81.45176595
"MultiPoint ((-73.89161919999999384 40.74060896000000298),(-73.88950999999997293 40.73932500000006485))",953849306,QN04521,228.1850066
"MultiPoint ((-74.15410199999996621 40.60856200000006311),(-74.15222669999999994 40.61331417000000243))",953872554,SI05194,551.0588486
"MultiPoint ((-73.83031307000000254 40.75992938000000265),(-73.82778399999995145 40.76081900000002634))",953980409,QN04879,235.2965717
"MultiPoint ((-73.79800197000000139 40.66729345000000251),(-73.79579099999995151 40.67353400000007468))",953994528,QN04786,717.7700842
"MultiPoint ((-73.82123399999994717 40.760545000000036),(-73.81982034000000681 40.76101134999999687))",954058224,QN04539,130.1175923
"MultiPoint ((-73.82055348000000095 40.71130490000000179),(-73.81897399999996878 40.71116300000005594))",954086157,QN04747,134.3951163
"MultiPoint ((-74.02341076000000442 40.6276141399999986),(-74.02283699999998134 40.62925300000006246))",954222564,BR02219,188.3529848
"MultiPoint ((-73.89845488999999645 40.83472938999999968),(-73.89764199999996208 40.83628700000002709))",954249695,BX03184,186.0664203
"MultiPoint ((-73.85585066999999526 40.8421468900000022),(-73.85303999999996449 40.8426180000000727))",954273998,BX0043,242.7435286
"MultiPoint ((-73.96532333999999764 40.68316294000000255),(-73.96444899999994504 40.6828930000000355))",954417515,BR02385,79.76127046
"MultiPoint ((-73.94516120999999487 40.63046626999999944),(-73.94381399999997484 40.6293510000000424))",954510179,BR02283,168.3134337
"MultiPoint ((-73.95501095999999563 40.69997656999999691),(-73.95353599999998551 40.69956700000005867))",954851690,BR02578,132.6954475
"MultiPoint ((-73.98584805999999503 40.69086638000000278),(-73.98574299999995674 40.69076000000006843))",954922576,BR02957,14.77888398
"MultiPoint ((-73.9097789999999577 40.75288100000005898),(-73.90891281999999762 40.75310706999999866))",954991113,QN04318,77.33579838
"MultiPoint ((-73.9878421300000042 40.77011044000000339),(-73.98732899999998835 40.77060400000004847))",955173283,MN0696,69.86319804
"MultiPoint ((-73.98628528000000415 40.75664455999999802),(-73.98314199999998664 40.7559540000000311))",955268145,MN0220,276.2878408
"MultiPoint ((-73.83369220999999527 40.86383869000000146),(-73.83253099999996039 40.86706000000003769))",955430061,BX03365,370.8841778
"MultiPoint ((-73.94433199999997441 40.79182000000002972),(-73.94304753999999491 40.7938197599999981))",955733432,MN01005,247.1200934
"MultiPoint ((-73.90937099999996462 40.69147600000007969),(-73.90576706999999601 40.68820465999999669))",955763473,BR0143,474.1003133
"MultiPoint ((-73.88689599999997881 40.68324800000004871),(-73.88687335999999561 40.67924242000000135))",955869221,BR02123,444.8147713
"MultiPoint ((-73.80818517999999528 40.7024056200000004),(-73.80808399999995117 40.70198500000003605))",955904671,QN04068,47.48533769
"MultiPoint ((-73.94995129999999506 40.62766601999999949),(-73.94683299999996962 40.62708800000007159))",956335806,BR02661,271.5265038
"MultiPoint ((-73.9653950799999933 40.6908346000000023),(-73.96365199999996776 40.69002800000004072))",956544659,BR02069,172.4285512
"MultiPoint ((-73.98532899999997881 40.76764700000006769),(-73.98524365999999475 40.76602596000000034))",956588817,MN01205,180.159669
"MultiPoint ((-73.99708470000000204 40.67991556999999858),(-73.99707999999998265 40.68009800000004361))",957034414,BR02933,20.26233325
"MultiPoint ((-73.91323499000000652 40.80437935999999866),(-73.91304899999994404 40.80484700000005205))",957082185,BX03141,54.25121134
"MultiPoint ((-73.9930779999999686 40.7519240000000309),(-73.99204666999999347 40.75160025999999647))",957087541,MN01636,94.22403197
"MultiPoint ((-73.94209947999999599 40.81254656000000125),(-73.94132799999994177 40.81372400000003609))",957181663,MN01332,146.0609482
"MultiPoint ((-73.93428819000000374 40.7513018200000019),(-73.93223899999998139 40.75207300000005262))",957212544,QN04526,193.0850516
"MultiPoint ((-73.93876299999999446 40.759854169999997),(-73.93676399999998239 40.76007700000008072))",957244342,QN0030,170.5990627
"MultiPoint ((-73.93487899999996671 40.79651300000006131),(-73.93243096999999864 40.7960537200000033))",957393717,MN01630,212.8007718
"MultiPoint ((-73.74802128999999695 40.75453903999999739),(-73.74162399999994477 40.75280000000003611))",957411850,QN04206,573.7158595
"MultiPoint ((-73.9688888400000053 40.76127155999999729),(-73.96884799999997995 40.76069600000005266))",957703278,MN0184,64.00849044
"MultiPoint ((-73.8715989999999465 40.73316600000003973),(-73.8715823999999941 40.7339268400000023))",957732760,QN04929,84.50197493
"MultiPoint ((-74.0056709999999498 40.71673000000004095),(-74.00519955999999411 40.71550689000000034))",957755815,MN01265,141.5452451
"MultiPoint ((-73.96865099999996573 40.67791000000005397),(-73.96809039000000041 40.6798123700000005))",957893680,BR0364,216.5051601
"MultiPoint ((-73.98119999999994434 40.68990000000007967),(-73.981023289999996 40.69084371999999661))",958287475,BS1001,105.857276
"MultiPoint ((-73.93650924000000657 40.69684705000000235),(-73.93595899999996846 40.6969730000000709))",958377345,BR02737,48.56363556
"MultiPoint ((-73.82694879999999671 40.83079890999999861),(-73.82543699999996534 40.83001100000007))",958568397,BX0029,154.6528364
"MultiPoint ((-73.94935764000000233 40.80233685000000321),(-73.9492949999999496 40.80229400000007445))",959196385,MN01477,7.112276526
"MultiPoint ((-73.99180465999999967 40.72380961000000354),(-73.99151199999994333 40.72396200000002864))",959270303,MN01167,29.96208338
"MultiPoint ((-73.91823599999997896 40.82538800000003221),(-73.91689162999999496 40.82368293999999764))",959294287,BX03142,220.7125225
"MultiPoint ((-73.99014599999998154 40.7574970000000576),(-73.98837158000000613 40.75664204000000268))",959607779,MN0231,177.3852142
"MultiPoint ((-73.88139599999993834 40.66685500000005504),(-73.88013320999999678 40.66619241000000073))",959725378,BR02041,129.6748298
"MultiPoint ((-73.94146399999993946 40.68600900000006959),(-73.93993487999999559 40.68520009000000215))",959860610,BR02170,157.409418
"MultiPoint ((-73.93741599999998471 40.69304900000003045),(-73.93697840000000099 40.69266154000000313))",960103169,BR02066,56.73975673
"MultiPoint ((-73.9813949999999636 40.68902200000007952),(-73.98093009000000109 40.68891139000000123))",960124973,BR02958,41.17342843
"MultiPoint ((-74.13672449000000597 40.63609074000000021),(-74.13068199999997887 40.64004900000003317))",960251522,SI05030,674.1570307
"MultiPoint ((-73.92855299999996532 40.86472300000002633),(-73.92629730999999538 40.8622552400000032))",960550114,MN01550,333.5691229
"MultiPoint ((-74.02544799999998304 40.62958200000002762),(-74.02475823000000332 40.62795420999999862))",960868366,BR02720,189.9477546
"MultiPoint ((-73.86111587000000611 40.83552760999999975),(-73.8610379999999509 40.83379300000007106))",960873982,BX03369,192.7416166
"MultiPoint ((-73.88047079000000394 40.73729873999999995),(-73.88026899999994157 40.73572900000004893))",960888920,QN04728,175.1491366
"MultiPoint ((-73.90280835000000081 40.86270719000000184),(-73.90176399999995738 40.86289300000004232))",960889768,BX03516,90.43408279
"MultiPoint ((-73.8289704099999966 40.75986976000000084),(-73.82778399999995145 40.76081900000002634))",961047895,QN04879,145.4225238
"MultiPoint ((-73.8434329999999477 40.88537600000006478),(-73.84061402999999757 40.88862756999999704))",961103278,BX03360,432.2402293
"MultiPoint ((-73.97680399999995871 40.68214000000006081),(-73.97486713000000691 40.68336304000000325))",961168638,BR02673,212.734597
"MultiPoint ((-73.98279048000000557 40.71774270000000229),(-73.9803049999999871 40.71647400000006201))",961237882,MN01116,252.8882941
"MultiPoint ((-73.99119251999999847 40.7422378500000022),(-73.98989099999994323 40.74131700000003775))",961493304,MN0698,150.1384733
"MultiPoint ((-73.98536999999998898 40.74752500000005284),(-73.98480370999999423 40.74811369999999755))",961554359,MN0703A,81.00101651
"MultiPoint ((-73.92683199999993349 40.86557000000004791),(-73.92631701000000533 40.86405578000000105))",961600264,MN9028,173.6707337
"MultiPoint ((-73.8497173800000013 40.9045644500000023),(-73.84962699999994129 40.9031940000000418))",961632903,BX03074,152.381683
"MultiPoint ((-73.90434663999999998 40.82123864999999796),(-73.90358299999996916 40.82292500000005475))",961771622,BX03383,198.0408071
"MultiPoint ((-73.90652156000000161 40.6772920599999992),(-73.90357899999997926 40.6778070000000298))",961783326,BR02082,255.2627964
"MultiPoint ((-74.19280679000000589 40.60170038999999775),(-74.18024299999996174 40.59831100000008064))",962153073,SI05195,1128.062862
"MultiPoint ((-73.98524399999996604 40.68935500000003458),(-73.98507327999999461 40.68860458999999707))",962192406,BR02810,84.5717525
"MultiPoint ((-73.92981199999996988 40.64219000000002779),(-73.92766204999999502 40.64456204999999756))",962238587,BR02381,320.0884844
"MultiPoint ((-73.86303399999997055 40.66921100000007527),(-73.86301733000000524 40.67024381000000233))",962387634,BR02923,114.6996598
"MultiPoint ((-73.98067999999994981 40.6762620000000652),(-73.98067417999999407 40.6761042400000008))",962417253,BR02512,17.52578672
"MultiPoint ((-73.86003799999997455 40.7152250000000322),(-73.85891739999999572 40.71172062000000125))",962529203,QN04290,400.5098801
"MultiPoint ((-73.80947699999995848 40.67519100000004073),(-73.80753758999999548 40.67686987999999815))",962564477,QN04110,248.2822634
"MultiPoint ((-73.97169699999994918 40.79512700000003633),(-73.97164315999999928 40.79504076999999995))",963010036,MN01627,10.59920395
"MultiPoint ((-73.88236985999999717 40.65905279999999777),(-73.88142699999997376 40.65857500000004165))",963338781,BR02667,95.7753662
"MultiPoint ((-73.97680399999995871 40.68214000000006081),(-73.97486713000000691 40.68336304000000325))",963349082,BR02673,212.734597
"MultiPoint ((-73.98682499999995343 40.5981530000000248),(-73.98610195000000544 40.59726924000000281))",963351920,BR0460,115.6581917
"MultiPoint ((-73.98130499999996346 40.77886300000005804),(-73.98021131999999511 40.77801697999999675))",963515364,MN0263,131.7210594
"MultiPoint ((-73.98584805999999503 40.69086638000000278),(-73.98574299999995674 40.69076000000006843))",963646392,BR02957,14.77888398
"MultiPoint ((-73.98625649000000237 40.75619166999999976),(-73.98314199999998664 40.7559540000000311))",963829841,MN0220,264.3228513
"MultiPoint ((-74.00744659999999442 40.71280318000000165),(-74.00666999999998552 40.71169600000007449))",963873844,MN0018,139.3670319
"MultiPoint ((-73.9931079999999497 40.73568100000005643),(-73.99145686999999327 40.73512072999999845))",963928686,MN01025,152.7202826
"MultiPoint ((-73.93908439000000499 40.69654926999999844),(-73.9381389999999783 40.69672800000006418))",964020808,BR02548,82.33224251
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98736599999995178 40.75014700000002676))",964161567,MN0217,164.8647484
"MultiPoint ((-73.91807346000000223 40.70895354999999682),(-73.91559399999994184 40.70757000000003245))",964337327,QN04087,259.82117
"MultiPoint ((-73.90909999999996671 40.77510000000006585),(-73.90849839000000543 40.77628883999999942))",964500386,QN0053,141.4522007
"MultiPoint ((-73.86003799999997455 40.7152250000000322),(-73.85981166000000542 40.71014621999999861))",964770875,QN04290,564.3143756
"MultiPoint ((-73.87184199999995826 40.75363900000007789),(-73.87024859000000276 40.75366560999999876))",964794556,QN04971,134.5921898
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98736599999995178 40.75014700000002676))",964888773,MN0217,164.8647484
