wkt_geom_SBWY,CMPLNT_NUM,SBWY_ID,DIST_ENTR
"MultiPoint ((-73.83033299958195528 40.75940400122517815),(-73.8287254499999932 40.74002482000000214))",744677223,1777,2156.318141
"MultiPoint ((-73.88327599956311076 40.66628500110046929),(-73.86859703000000366 40.65773959999999931))",744776363,599,1562.476786
"MultiPoint ((-73.86112930000000176 40.83601618000000144),(-73.8608880003458097 40.83322500105023778))",744881794,631,310.6298741
"MultiPoint ((-74.00106366999999352 40.59497816999999742),(-73.99413000010537189 40.60199300109584897))",745084398,43,975.3131242
"MultiPoint ((-73.99665740999999741 40.71707695999999999),(-73.99387700010331059 40.71826500077590083))",745121277,1023,269.4357206
"MultiPoint ((-74.11662824515740056 40.57395604592355198),(-74.1095371499999942 40.57079638999999815))",745191208,1489,695.4472999
"MultiPoint ((-73.93723400047332461 40.80440700114685626),(-73.93003667000000689 40.7992718599999975))",745359846,692,833.1137818
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99123500051780411 40.73485900133318438))",745379920,326,34.58325334
"MultiPoint ((-73.94255492000000629 40.70341571000000158),(-73.94170999997885474 40.70084700078339779))",745398356,100,294.0522051
"MultiPoint ((-73.96009182000000237 40.77333199000000263),(-73.96005999995988134 40.77363600066858851))",745455827,1659,33.86695053
"MultiPoint ((-73.95828593999999612 40.67640296999999805),(-73.95759099960939409 40.67520800103493173))",745596780,1071,145.1240129
"MultiPoint ((-73.98600600015065254 40.74018000078744706),(-73.98403681000000631 40.74048867999999857))",745669230,1679,169.822197
"MultiPoint ((-73.98886299971159985 40.72320000128046047),(-73.98460029999999676 40.72252157999999866))",745851555,1025,367.9365921
"MultiPoint ((-73.98437000022788368 40.76143200091684093),(-73.98428094000000499 40.76111549000000167))",745947895,1144,35.9437819
"MultiPoint ((-74.01404598999999962 40.63635782000000063),(-74.01072599969020871 40.63455200060417383))",746174414,53,345.1022998
"MultiPoint ((-73.86136122999999998 40.89467070999999976),(-73.85740500058750513 40.89359700110116336))",746197787,1718,354.0713437
"MultiPoint ((-73.93925200013866572 40.8407410005223781),(-73.93634459000000447 40.83908492999999851))",746273807,702,306.5098965
"MultiPoint ((-73.94772938539092877 40.78292438898596117),(-73.94584295999999313 40.78038837999999799))",746279644,1931,323.5244266
"MultiPoint ((-73.98718099989490327 40.71841000115623643),(-73.98535893999999757 40.71784736000000038))",746313913,108,166.146261
"MultiPoint ((-73.84572400008211446 40.87003900080641472),(-73.83605667000000494 40.86382834999999858))",746408561,1391,1067.663976
"MultiPoint ((-73.96497741000000303 40.80636093999999758),(-73.9640129996468545 40.80753500056377447))",746500148,1129,153.6915302
"MultiPoint ((-73.89886200040942299 40.65127800056309582),(-73.89503679000000602 40.65114908999999699))",746638817,1065,323.8418901
"MultiPoint ((-73.85897108999999716 40.75112992999999761),(-73.85606500055065737 40.75161000050444926))",746679404,1782,251.1443758
"MultiPoint ((-73.85553962999999555 40.78565730999999772),(-73.84573700003628005 40.75477700089883371))",746726829,1778,3527.694433
"MultiPoint ((-73.83226400041839099 40.84718500046849243),(-73.83086013999999864 40.8486947700000016))",746919326,623,205.2446457
"MultiPoint ((-74.00649930000000154 40.61603606999999982),(-74.00058499972510617 40.61405400128003151))",746928296,1370,546.7445257
"MultiPoint ((-73.9505660005445975 40.72376500117911746),(-73.94314758000000154 40.72319201999999905))",747040324,173,629.9729519
"MultiPoint ((-74.01853100044587563 40.64050100092677553),(-74.01573942999999645 40.63645916000000113))",747064579,1904,507.1664477
"MultiPoint ((-74.00640900011349288 40.70947500086665372),(-74.00220167000000515 40.70856822999999736))",747451510,1635,369.521138
"MultiPoint ((-73.94123776000000703 40.81882329999999826),(-73.94090999997408176 40.8143160007806074))",747463887,1767,501.3004747
"MultiPoint ((-73.86868934999999681 40.68957639999999998),(-73.86661000037445035 40.69147900073443935))",747747317,73,274.8300004
"MultiPoint ((-73.95564300009030489 40.80431200064200681),(-73.95561605999999699 40.80409056999999962))",747842717,721,24.69475889
"MultiPoint ((-74.07267251000000385 40.62154678000000274),(-74.07188129585448166 40.62183305048128545))",747991116,1478,74.11216699
"MultiPoint ((-73.88333376999999302 40.84157137999999776),(-73.8800050002781461 40.84043400087587372))",748196757,1739,307.8434495
"MultiPoint ((-73.93432611999999438 40.70550283000000036),(-73.93363299968441993 40.70607300108816418))",748280075,1345,86.25503701
"MultiPoint ((-73.95258300005997398 40.81052600067196323),(-73.95141461000000049 40.80983907000000244))",748382522,718,124.6517673
"MultiPoint ((-73.98886299971159985 40.72320000128046047),(-73.9859522999999939 40.72669378999999878))",748540551,1025,459.3465111
"MultiPoint ((-73.98629579999999351 40.58262025999999878),(-73.98373500008773362 40.58802200105679958))",748658541,49,637.817258
"MultiPoint ((-73.84572400008211446 40.87003900080641472),(-73.84118064999999831 40.87096076000000267))",749014766,1391,396.4457682
"MultiPoint ((-73.87087318999999752 40.74239636000000075),(-73.86957400050606282 40.74902800120450053))",749174741,1792,744.566664
"MultiPoint ((-73.8565921000000003 40.70274510000000134),(-73.85260800014532379 40.6935630010210474))",749321465,69,1073.815908
"MultiPoint ((-73.89398199961250668 40.86612700092386774),(-73.89124130999999807 40.86157702999999941))",749357139,452,555.6057317
"MultiPoint ((-73.89592400025598806 40.8163670010885653),(-73.89582434999999805 40.81608766000000088))",749537330,1217,32.14002582
"MultiPoint ((-73.86273819999999546 40.73756167999999889),(-73.86237300010245121 40.73041700087340899))",749782705,1379,794.0073441
"MultiPoint ((-73.92402800004501273 40.82757200132716946),(-73.92115526999999986 40.82968589000000037))",750041984,464,337.382792
"MultiPoint ((-73.99812178000000529 40.72519049999999652),(-73.99787499970364024 40.72434400046753211))",750314438,1874,96.28690194
"MultiPoint ((-73.95530199994939835 40.77966100064676169),(-73.95326357000000428 40.77982071999999647))",750433534,1241,172.9850469
"MultiPoint ((-73.96636275999999555 40.75976673000000261),(-73.96610500024992518 40.76199600064205697))",750484691,1838,248.5138371
"MultiPoint ((-74.01275216000000512 40.70993717999999717),(-74.01119799948543232 40.7102010011557951))",750785166,1879,134.5589423
"MultiPoint ((-73.99387700010331059 40.71826500077590083),(-73.99382912999999462 40.71815278999999776))",750859385,1023,13.10082833
"MultiPoint ((-73.99201626999999348 40.7643770399999994),(-73.98692399950259357 40.76174100123601107))",750886583,749,520.1586387
"MultiPoint ((-73.91947688999999855 40.80722467999999736),(-73.91944800009812866 40.80746700051822984))",750960681,1224,27.01992809
"MultiPoint ((-73.94428699951893691 40.71466100106636787),(-73.94155451000000312 40.71731744000000219))",751207822,131,374.6035386
"MultiPoint ((-73.97825700046193731 40.63710700134549114),(-73.97401569999999538 40.63844178000000085))",751418440,520,388.2004914
"MultiPoint ((-73.95172014000000615 40.79202043000000089),(-73.94785599953543453 40.7902790009478835))",751525504,1646,379.1589021
"MultiPoint ((-73.94374639000000116 40.66770406999999921),(-73.94246299993727689 40.66928900110269041))",751760508,579,206.7679067
"MultiPoint ((-73.8608880003458097 40.83322500105023778),(-73.85682155000000648 40.82596799000000232))",751826505,631,875.8563203
"MultiPoint ((-73.83394337000000007 40.75166748000000183),(-73.83033299958195528 40.75940400122517815))",752112271,1777,911.6265274
"MultiPoint ((-74.00841124999999465 40.61074947000000179),(-74.00189400049318067 40.60772300097482201))",752591628,35,645.8809641
"MultiPoint ((-73.89398199961250668 40.86612700092386774),(-73.89345131999999694 40.86539696999999904))",752700725,452,92.59640292
"MultiPoint ((-74.00441854999999691 40.74229299999999654),(-74.0021849998216652 40.74059800103157869))",752784664,1356,266.494837
"MultiPoint ((-73.83647800030956887 40.84360900131861172),(-73.82189615999999432 40.81358181000000229))",752833683,625,3554.164585
"MultiPoint ((-73.92148999952854638 40.83587300082349003),(-73.92050170000000264 40.83836422000000255))",753222706,686,288.9364752
"MultiPoint ((-73.9354609997631087 40.69689300120539599),(-73.93347359999999924 40.69599446000000142))",753286130,95,195.3763236
"MultiPoint ((-74.13977703000000474 40.62442718999999869),(-74.10974678412432581 40.57905815038962061))",753385039,1498,5642.918389
"MultiPoint ((-73.9631190199999935 40.79641345999999658),(-73.9616099996998031 40.79626300117578097))",753396357,725,128.4430899
"MultiPoint ((-73.97510368999999741 40.68714538999999775),(-73.97460599941192072 40.6865530009493952))",753432434,799,78.08603915
"MultiPoint ((-73.90048399962741144 40.85586400129863449),(-73.89100489999999866 40.84920917000000173))",753558413,959,1088.59589
"MultiPoint ((-73.95499799970058064 40.6895430012187731),(-73.95401811000000691 40.69107764000000316))",753581236,1111,189.4806229
"MultiPoint ((-73.85159199994669166 40.72636700091653239),(-73.85099744000000044 40.72569795999999798))",753594501,550,89.68252567
"MultiPoint ((-73.93892166999999915 40.82694646000000205),(-73.93698100017718389 40.82406900082459345))",753648762,1763,359.0382083
"MultiPoint ((-73.79978400039900066 40.70235300071414031),(-73.79211406000000295 40.67353832999999952))",753658068,151,3264.831422
"MultiPoint ((-73.90252399950257711 40.64556000083435805),(-73.90184664000000225 40.64472407000000231))",753855835,1066,109.0853473
"MultiPoint ((-73.90252399950257711 40.64556000083435805),(-73.90184664000000225 40.64472407000000231))",753855835,1067,109.0853473
"MultiPoint ((-73.93324637000000621 40.75366171000000293),(-73.93290299961094547 40.75290100126159842))",753888238,1544,89.31421363
"MultiPoint ((-73.95197616000000096 40.6924354699999995),(-73.95161600010411007 40.68999500055365814))",754044348,184,272.7136269
"MultiPoint ((-74.15323585000000151 40.60889095999999654),(-74.11763619639253875 40.57328914366421202))",754127968,1695,4971.073876
"MultiPoint ((-73.84255800024277505 40.68077400101242347),(-73.84007938000000593 40.68239555000000252))",754199853,439,276.2820911
"MultiPoint ((-73.8968850002215305 40.86229600060811151),(-73.89615430000000629 40.86163644999999889))",754266744,453,95.70752333
"MultiPoint ((-73.96635808000000623 40.76187468999999908),(-73.96633999981830243 40.76209200118287868))",754303604,1836,24.18049729
"MultiPoint ((-73.79978400039900066 40.70235300071414031),(-73.77623391000000197 40.67998073999999775))",754356374,151,3183.51098
"MultiPoint ((-74.16952684000000318 40.57817568000000108),(-74.15149039522799512 40.55104482877142402))",754541560,218,3377.838592
"MultiPoint ((-73.88327599956311076 40.66628500110046929),(-73.86859703000000366 40.65773959999999931))",754719578,599,1562.476786
"MultiPoint ((-74.00442159000000686 40.73370741000000095),(-74.00314699948799557 40.73351500098239342))",754800557,1171,109.7681436
"MultiPoint ((-74.01853100044587563 40.64050100092677553),(-74.0168385199999932 40.63712599000000125))",754809272,1904,401.2002309
"MultiPoint ((-73.97735799964017644 40.76387400082074208),(-73.97607166999999606 40.76297775999999828))",754934205,990,147.3163188
"MultiPoint ((-73.99154980000000137 40.68513860000000193),(-73.99146499975894642 40.68557900083901302))",755251305,507,49.42814034
"MultiPoint ((-73.85599600026607447 40.75142300052979749),(-73.8534688799999941 40.74371771999999936))",755326542,1783,881.8801802
"MultiPoint ((-73.90081500005406667 40.86281400133189123),(-73.89957690999999329 40.86469432999999896))",755587116,668,233.4485985
"MultiPoint ((-73.92558799954656479 40.8280110005495942),(-73.92426172000000406 40.83068979000000098))",755919814,977,317.8220834
"MultiPoint ((-73.92634017000000313 40.76807014999999978),(-73.92162899982659496 40.76678700127244781))",755955045,1534,422.5178827
"MultiPoint ((-73.86721871999999678 40.87760287999999775),(-73.86642099965749253 40.87783900080502519))",756120682,1725,72.17215684
"MultiPoint ((-73.85815379999999664 40.75527350000000126),(-73.85606500055065737 40.75161000050444926))",756166372,1782,443.4236547
"MultiPoint ((-73.94764899946726189 40.79019300114376989),(-73.9445171800000054 40.78978846999999774))",756339825,1647,268.120959
"MultiPoint ((-73.90048399962741144 40.85586400129863449),(-73.89342673000000161 40.85141268999999653))",756371934,959,773.6089688
"MultiPoint ((-73.95231800005571188 40.81087900085978504),(-73.95188014999999382 40.81047603999999751))",756387782,717,58.02851895
"MultiPoint ((-73.95828742694160951 40.76869407522589484),(-73.95582914000000585 40.76602668000000307))",756531032,1922,361.6912866
"MultiPoint ((-73.95043228000000113 40.62517395999999792),(-73.94766499945733074 40.63184500126443055))",756836891,1212,776.9148062
"MultiPoint ((-73.98584805999999503 40.69086638000000278),(-73.98544800048132686 40.69097200083987786))",756900423,1196,35.79216188
"MultiPoint ((-73.9189570003839691 40.80758000124234997),(-73.91835349999999494 40.80719918999999862))",756955679,652,66.1931962
"MultiPoint ((-73.92629730999999538 40.8622552400000032),(-73.92511000049236713 40.86118300120976699))",757120529,211,155.5605765
"MultiPoint ((-73.94043299957766635 40.7119120013036806),(-73.93626005999999506 40.71229172000000318))",757126596,133,355.1265848
"MultiPoint ((-73.89666199972324989 40.86260800109757696),(-73.8928920599999941 40.86020622000000202))",757170591,454,414.9305157
"MultiPoint ((-73.8608880003458097 40.83322500105023778),(-73.85523972000000015 40.80899813999999992))",757898974,631,2732.275011
"MultiPoint ((-73.93009634000000574 40.75276780000000088),(-73.92926300038460852 40.75219800113535484))",757908660,869,94.63838743
"MultiPoint ((-73.95765330000000404 40.73024131999999753),(-73.9544880001771503 40.73027800062331494))",758187298,171,267.4268513
"MultiPoint ((-73.79978400039900066 40.70235300071414031),(-73.76819937999999865 40.6618080699999993))",758380203,151,5234.623606
"MultiPoint ((-73.95544660000000192 40.81982324999999889),(-73.95440800002518245 40.82134800084509152))",758510380,235,190.6511176
"MultiPoint ((-73.94149987000000124 40.67681834999999779),(-73.94136199958852274 40.67972800106905851))",758517211,431,323.320215
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98825399954313298 40.74984500048655178))",758577355,1009,108.4951211
"MultiPoint ((-73.82841400037030155 40.75994600046212213),(-73.81596677000000284 40.74865386999999828))",758610827,1439,1636.258746
"MultiPoint ((-73.91284297999999353 40.88583101999999769),(-73.90475099961859939 40.87916800087231195))",758709972,205,1006.316072
"MultiPoint ((-73.86707800017782688 40.83176500082171856),(-73.8665307600000034 40.83842417999999697))",758763497,632,740.9457021
"MultiPoint ((-73.96285640000000683 40.78160280000000171),(-73.95590500025193137 40.77946800051051213))",759166259,1652,632.8724625
"MultiPoint ((-73.97396329000000037 40.7543148900000034),(-73.97250999977481456 40.7566860011707135))",759263910,1254,290.5050928
"MultiPoint ((-73.95797300014001507 40.67033700126489748),(-73.95725984000000608 40.66863761999999838))",759327998,574,198.112117
"MultiPoint ((-73.89582803000000411 40.82759079000000213),(-73.89311400018327447 40.82417700086824652))",759354858,1748,442.8714446
"MultiPoint ((-73.99971100045267747 40.73877500112893557),(-73.99943489999999713 40.73890605999999792))",759429391,270,27.4899255
"MultiPoint ((-73.97082200058854085 40.67511000062565074),(-73.9701585399999999 40.67472410999999965))",759586484,567,70.58910372
"MultiPoint ((-73.89083600040297028 40.8205910011683315),(-73.89082460000000196 40.82031539999999836))",759668177,641,30.62073861
"MultiPoint ((-73.8715823999999941 40.7339268400000023),(-73.87098299989291661 40.73335400105053594))",759713143,848,81.30395356
"MultiPoint ((-73.97777924999999755 40.68687694999999849),(-73.97686500042563296 40.68716000111624709))",760154453,198,83.43073487
"MultiPoint ((-73.93531289999999956 40.84826815000000266),(-73.93374699945269413 40.84909800112342282))",760194022,230,161.0261122
"MultiPoint ((-73.99393159000000253 40.66256571000000264),(-73.99300200017631823 40.66505800103235657))",760411013,1594,287.7091756
"MultiPoint ((-73.98256299943693648 40.76672500126770871),(-73.98236273000000551 40.76650862999999703))",760457332,739,29.38118827
"MultiPoint ((-73.9865479994713553 40.73312200055630683),(-73.98557517000000416 40.73550440999999722))",760851562,327,277.0324547
"MultiPoint ((-73.98561795000000529 40.75461336000000045),(-73.98462699975510759 40.75484900054063786))",761040935,1006,87.67803514
"MultiPoint ((-73.95836798000000556 40.71824423999999709),(-73.95769499981996375 40.7177140006752083))",761287579,129,81.85599444
"MultiPoint ((-73.99422000043182379 40.64018000098069194),(-73.99316262000000677 40.63928991000000224))",761407476,18,133.3049968
"MultiPoint ((-73.95735199997993448 40.60831900122435911),(-73.94027225000000669 40.60643042000000236))",761440310,1398,1460.635649
"MultiPoint ((-73.98809599983437124 40.75088000056648241),(-73.98771207000000061 40.75104817999999796))",761444602,484,37.41749202
"MultiPoint ((-73.92793999986903941 40.69292900134401947),(-73.92668469000000186 40.69122267000000193))",761592254,94,217.1700804
"MultiPoint ((-73.83033299958195528 40.75940400122517815),(-73.82959239999999568 40.7439126800000011))",761601297,1777,1721.434003
"MultiPoint ((-74.02764908999999705 40.63181821999999954),(-74.02545899958020925 40.63022100133029113))",761668022,1906,256.4958445
"MultiPoint ((-73.9593398800000017 40.60935097000000127),(-73.95780799949602624 40.60906200078153461))",761745438,282,133.5555408
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.75980359000000419 40.69415734999999756))",761849824,1522,2834.014472
"MultiPoint ((-73.9781519000000003 40.61700582999999654),(-73.97450700057626705 40.61612100075441845))",761996783,523,323.707204
"MultiPoint ((-73.91138110999999355 40.70735389000000026),(-73.90789399983775354 40.70283500071398208))",762241426,118,581.9463002
"MultiPoint ((-73.93342800012335658 40.84943500131897309),(-73.93243649000000062 40.85110453000000064))",762372872,229,203.3832522
"MultiPoint ((-73.84081301000000508 40.88557850000000116),(-73.83795799940898519 40.87951900113377235))",762381744,1431,714.6480079
"MultiPoint ((-73.86355890999999474 40.89538420000000229),(-73.85740500058750513 40.89359700110116336))",762392262,1718,555.267074
"MultiPoint ((-73.90221151999999449 40.88258651999999671),(-73.90092299968605971 40.88481300063470769))",762626087,203,270.0532053
"MultiPoint ((-73.94747299691044873 40.78409888495555435),(-73.94732781999999816 40.78391056000000248))",762637079,1929,24.23920462
"MultiPoint ((-73.86771751000000563 40.85409235000000194),(-73.86754399949008132 40.85633800085417988))",762640146,1730,249.8108006
"MultiPoint ((-73.93031166000000098 40.85400442000000254),(-73.92953599966226363 40.85537400078619186))",762781487,227,165.5597428
"MultiPoint ((-73.81960100046478601 40.70968100067084805),(-73.81076486999999986 40.73128484000000071))",762828032,833,2512.550586
"MultiPoint ((-73.99228599990996713 40.73047700116725878),(-73.99213944999999626 40.72997984999999943))",762834126,1563,56.57905921
"MultiPoint ((-73.90306500051775629 40.69518600072664327),(-73.90133905000000425 40.69312507000000068))",763137050,1350,271.4029812
"MultiPoint ((-73.97507800029559633 40.75085100075819611),(-73.97332602999999551 40.75030191999999829))",763201317,1332,160.0284329
"MultiPoint ((-73.96840718999999353 40.69604503000000051),(-73.96757500050514977 40.68811400117377275))",763312248,189,883.529102
"MultiPoint ((-73.96840718999999353 40.69604503000000051),(-73.96757500050514977 40.68811400117377275))",763312248,190,883.529102
"MultiPoint ((-73.94941600043398466 40.6509100009475759),(-73.94832155000000284 40.65272794999999917))",763469639,608,222.0877986
"MultiPoint ((-73.90764531000000659 40.68066903999999795),(-73.90514899960153627 40.68230000100850674))",763515654,1057,278.0978259
"MultiPoint ((-73.94044662999999673 40.84294618999999926),(-73.93956899975425756 40.84186000108137193))",763884171,358,141.5201968
"MultiPoint ((-73.92871750999999847 40.688739929999997),(-73.92825699993674959 40.69293000085254164))",764068272,93,466.9240862
"MultiPoint ((-73.95437899991081565 40.73225800089906556),(-73.95190080000000421 40.7369170500000024))",764158675,1103,558.1274286
"MultiPoint ((-73.95650899000000322 40.68131819999999976),(-73.95583999980392775 40.68105100075214864))",764200384,1069,63.8670167
"MultiPoint ((-73.95030660999999839 40.81816608999999829),(-73.94822500053797398 40.81712500091462914))",764201367,716,210.2576184
"MultiPoint ((-73.963978999719032 40.76770300081738441),(-73.96362342000000467 40.76561768999999913))",764295201,1662,233.5104963
"MultiPoint ((-73.76389253000000679 40.60568466000000143),(-73.76195900042725384 40.59970800128436252))",764369981,943,683.5641614
"MultiPoint ((-73.8447543799999977 40.8471388399999995),(-73.8428750005252823 40.84012800134937038))",764515523,626,794.528863
"MultiPoint ((-73.83741799970853492 40.58051000061336566),(-73.83500268999999605 40.58044399999999996))",764636071,926,204.6268328
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98825399954313298 40.74984500048655178))",764688232,1009,108.4951211
"MultiPoint ((-74.00112700008234867 40.73109100093792989),(-73.99931592999999452 40.72825367000000085))",764708409,767,350.2630876
"MultiPoint ((-73.83813154999999995 40.67977429999999828),(-73.83674200023124001 40.68199400134972166))",765081137,904,273.0538437
"MultiPoint ((-73.94383716999999479 40.75253926999999976),(-73.94249099975755257 40.75413100098981545))",765120952,980,210.1611331
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98825399954313298 40.74984500048655178))",765129584,1009,108.4951211
"MultiPoint ((-73.84513099950002868 40.68015800112225833),(-73.84332292999999936 40.67531848000000139))",765208807,902,558.7343785
"MultiPoint ((-73.99129800004936897 40.72395000121395015),(-73.9908014100000031 40.72598064000000306))",765216196,498,229.3691163
"MultiPoint ((-73.8428750005252823 40.84012800134937038),(-73.8294601000000057 40.82238459999999947))",765275066,626,2272.205958
"MultiPoint ((-73.95872088999999505 40.60857398000000273),(-73.95776900005806453 40.60883500099050281))",765600509,1,85.61506075
"MultiPoint ((-73.82844399966283788 40.76004800047372356),(-73.81981777999999395 40.77930506999999949))",766022583,1437,2259.099896
"MultiPoint ((-73.88244310999999698 40.8506499699999992),(-73.87939700013238564 40.84107800066419003))",766042280,1742,1093.574912
"MultiPoint ((-73.94941399980395147 40.68022800088117918),(-73.94838520999999787 40.67758469999999704))",766122029,428,306.1473065
"MultiPoint ((-73.98256326000000627 40.73137039000000215),(-73.98256299944175396 40.73111800092480905))",766243189,330,28.02749155
"MultiPoint ((-73.87026729000000103 40.8756438899999992),(-73.86642099965749253 40.87783900080502519))",766247249,1725,405.6308992
"MultiPoint ((-73.95016199968677029 40.82651300066238065),(-73.95010148000000072 40.82673226))",766315824,1126,24.87830699
"MultiPoint ((-73.95564324000000056 40.80665963999999946),(-73.95555899960267254 40.80463900057937821))",766560941,722,224.5048791
"MultiPoint ((-73.91174515000000156 40.84376218999999963),(-73.91121200023201254 40.84493300045106423))",766596241,965,137.5742247
"MultiPoint ((-73.92986639000000082 40.85461621999999693),(-73.92953599966226363 40.85537400078619186))",766739608,227,88.6437219
"MultiPoint ((-74.01191382000000374 40.72164641999999901),(-74.00692499992861428 40.71988800093657801))",766812278,1186,464.5363044
"MultiPoint ((-73.90517330999999501 40.85723896999999738),(-73.9040989995138915 40.85826700046351334))",766878571,669,145.7339873
"MultiPoint ((-73.88728699953578882 40.83730600079729101),(-73.88553604999999891 40.83663036000000091))",766947169,1304,165.6460357
"MultiPoint ((-73.89886200040942299 40.65127800056309582),(-73.88188472000000218 40.6480676700000032))",766950383,1065,1479.515157
"MultiPoint ((-73.98749569000000292 40.73086050999999941),(-73.98665699977253496 40.73296100058313129))",767290483,125,243.7790983
"MultiPoint ((-73.8893151099999983 40.872010539999998),(-73.88789399960401738 40.87246800091902799))",767450795,951,130.1225759
"MultiPoint ((-73.98561795000000529 40.75461336000000045),(-73.98462699975510759 40.75484900054063786))",768034231,1006,87.67803514
"MultiPoint ((-74.00736802999999497 40.65475124999999679),(-74.00449900014973537 40.65449000092278453))",768103974,1596,244.3701506
"MultiPoint ((-73.90652156000000161 40.6772920599999992),(-73.90392200051937266 40.67833400084746387))",768274437,813,248.3730061
"MultiPoint ((-73.785092039999995 40.73601019000000178),(-73.78211900038030535 40.71320700095642309))",768279826,1522,2544.688535
"MultiPoint ((-73.93945500009073157 40.84192800057144979),(-73.93921788999999478 40.84283849999999916))",768289070,359,103.0701475
"MultiPoint ((-73.91960700045321175 40.86828400080386103),(-73.91945959999999616 40.87225784000000317))",768349131,347,441.4753154
"MultiPoint ((-73.91362600031423824 40.83842100076892478),(-73.9078206899999941 40.83549478999999849))",768440474,461,587.6543163
"MultiPoint ((-73.8895112499999982 40.86930172000000283),(-73.88778800025059468 40.87219800067568798))",768842345,950,352.920349
"MultiPoint ((-73.83401936999999293 40.75737941999999947),(-73.83033299958195528 40.75940400122517815))",768960361,1777,383.9856576
"MultiPoint ((-73.99033113000000128 40.73464580000000268),(-73.9903109997537598 40.73449500052942085))",769039842,1279,16.83220921
"MultiPoint ((-73.99141000058912709 40.72996800057843814),(-73.99109674000000325 40.72980960000000294))",769049011,1281,31.77630074
"MultiPoint ((-73.95828742694160951 40.76869407522589484),(-73.95668639999999527 40.76899406999999798))",769117164,1922,139.2169647
"MultiPoint ((-73.84662991000000432 40.723447010000001),(-73.84515300039851127 40.72226900133060212))",769207711,546,180.7835399
"MultiPoint ((-73.98424800026094772 40.69002500095666619),(-73.98378925999999467 40.69004266999999686))",769453820,1197,38.82605369
"MultiPoint ((-73.91189099986348765 40.77502500066967883),(-73.91154324000000031 40.77544859000000343))",769493923,1528,55.44906506
"MultiPoint ((-73.86866415000000075 40.7261668599999993),(-73.86860500010639896 40.73318800132118866))",769760014,551,779.7045328
"MultiPoint ((-73.98777710000000241 40.69164062000000115),(-73.98746100001829973 40.69170000093466655))",769914387,1359,27.52036169
"MultiPoint ((-73.92983006000000046 40.65605031999999852),(-73.92310899973509208 40.6648870004761136))",770025247,586,1134.007868
"MultiPoint ((-73.90081500005406667 40.86281400133189123),(-73.89957690999999329 40.86469432999999896))",770229717,668,233.4485985
"MultiPoint ((-73.96183736000000408 40.76405809999999974),(-73.95959172742543331 40.76688377384352435))",770488182,1924,366.6247818
"MultiPoint ((-73.87455640999999673 40.72201512000000179),(-73.87033400014576046 40.73304100076268242))",770551481,847,1275.312219
"MultiPoint ((-73.99012600012675023 40.71272700095602914),(-73.98566352000000279 40.71059299000000209))",770557876,1028,445.3653983
"MultiPoint ((-73.8504759997624376 40.69407700090906843),(-73.84951621000000443 40.69623096000000118))",770953473,303,252.5750986
"MultiPoint ((-73.9513864500000011 40.67528862000000345),(-73.94963499976965693 40.68026200129791903))",770969090,429,571.788259
"MultiPoint ((-73.84527110000000505 40.84253939999999972),(-73.8428750005252823 40.84012800134937038))",771171871,626,335.4791041
"MultiPoint ((-73.96224900053312012 40.6627270012342521),(-73.95898868000000448 40.66512492999999751))",771220757,1912,383.295545
"MultiPoint ((-73.96702313000000117 40.80391599000000014),(-73.96664699989607072 40.80392600075141729))",771468364,1130,31.75883515
"MultiPoint ((-73.94507299964854496 40.83422100079899764),(-73.94409181000000331 40.8361850399999966))",771480590,232,233.2808383
"MultiPoint ((-74.00274800048985924 40.73340200103465492),(-74.00219165999999404 40.73316950000000247))",771497049,272,53.62127305
"MultiPoint ((-73.93930300016016588 40.84785900047842233),(-73.93782516000000271 40.84806094000000343))",771745219,700,126.6252609
"MultiPoint ((-73.95828742694160951 40.76869407522589484),(-73.95301924999999699 40.7678617999999986))",771901203,1922,454.2887295
"MultiPoint ((-73.95659134999999651 40.80405799999999772),(-73.95564300009030489 40.80431200064200681))",771926418,721,84.85085064
"MultiPoint ((-73.95650899000000322 40.68131819999999976),(-73.95583999980392775 40.68105100075214864))",771933035,1069,63.8670167
"MultiPoint ((-73.96223489000000484 40.6295728500000024),(-73.96188199965685328 40.62988400115366261))",772188176,1368,45.66448881
"MultiPoint ((-73.98243300055153782 40.77382900079357597),(-73.98210072000000537 40.77423777999999999))",772198017,256,53.36275071
"MultiPoint ((-73.90176500018365857 40.6685270006498456),(-73.89966769000000113 40.6679238500000011))",772807025,1061,189.5662851
"MultiPoint ((-73.85159199994669166 40.72636700091653239),(-73.84548379000000295 40.72918202999999693))",773082028,550,603.326402
"MultiPoint ((-73.88729566000000659 40.84962828999999829),(-73.87939700013238564 40.84107800066419003))",773159187,1742,1159.862379
"MultiPoint ((-73.94249099975755257 40.75413100098981545),(-73.94243188999999461 40.75400701000000225))",773220961,980,14.64597353
"MultiPoint ((-73.94997600024500173 40.65718400099187591),(-73.94525939000000392 40.65571833999999996))",773493209,605,430.8134746
"MultiPoint ((-73.97483603000000585 40.61292089999999888),(-73.97418000041884056 40.61427900134138724))",773639308,1508,160.7059799
