wkt_geom_LIB,CMPLNT_NUM,LIBRARY,DIST_LIB
"MultiPoint ((-73.91758393603561217 40.82658455897066574),(-73.91594754000000478 40.82737938999999727))",588706212,Melrose,163.8457172
"MultiPoint ((-73.89450288645043941 40.86298060519320785),(-73.89444337999999846 40.86221677999999713))",588726176,Bronx Library Center,84.97198154
"MultiPoint ((-73.8586601399999978 40.84835341000000142),(-73.85695785375374101 40.84802911005552062))",588862573,Morris Park,147.9989079
"MultiPoint ((-73.82976499999999476 40.82748474000000272),(-73.81909493682549339 40.82287218481685187))",588966675,Throg's Neck,1035.63902
"MultiPoint ((-73.91758393603561217 40.82658455897066574),(-73.91721038999999394 40.82303816000000296))",589048751,Melrose,395.08811
"MultiPoint ((-73.94671888000000592 40.80032102999999921),(-73.94331559838256851 40.80616044207548043))",589180088,Harlem,709.2146453
"MultiPoint ((-73.98526046000000633 40.75533243999999655),(-73.98223080385784556 40.75320442290988154))",589220371,Stephen A. Schwarzman Building,348.283245
"MultiPoint ((-73.92133954999999901 40.82051865999999762),(-73.91758393603561217 40.82658455897066574))",589415824,Melrose,744.4061916
"MultiPoint ((-73.95009224000000359 40.82459412000000043),(-73.94803241890191714 40.82567237379983993))",589531322,Hamilton Grange,211.0227136
"MultiPoint ((-73.90119235962917799 40.86906986689302101),(-73.90068125999999893 40.8756850500000013))",589671945,Jerome Park,735.8879407
"MultiPoint ((-74.01183730763365531 40.62918753393923765),(-74.01142896999999721 40.62916950999999699))",589843397,McKinley Park,34.60531537
"MultiPoint ((-73.87403487805720204 40.67270747286008969),(-73.86859703000000366 40.65773959999999931))",590077112,Cypress Hills,1724.574849
"MultiPoint ((-73.93484756332469487 40.80301816141574989),(-73.93229782000000228 40.79558155000000141))",590125268,125th Street,853.4074002
"MultiPoint ((-73.96677487617149893 40.57610774698186162),(-73.96010058999999615 40.57790407000000243))",590276544,Brighton Beach <br> (Closed for Renovation),599.2887225
"MultiPoint ((-74.11195814748114685 40.57193184836513211),(-74.1095371499999942 40.57079638999999815))",590278284,New Dorp,240.6763821
"MultiPoint ((-73.99778193999999587 40.74627569999999821),(-73.99596856906980236 40.74448733065494821))",590747322,Muhlenberg,250.7922095
"MultiPoint ((-73.96596507806374632 40.64080354720504573),(-73.96471997999999815 40.63777781000000289))",591012268,Cortelyou,352.12031
"MultiPoint ((-73.92355090156951292 40.83796001685503541),(-73.9203064799999936 40.83540528999999708))",591281486,High Bridge,394.168072
"MultiPoint ((-73.91792753999999377 40.70443282000000096),(-73.91220085369725723 40.69749505302997505))",591361713,Washington Irving,909.8349089
"MultiPoint ((-73.90179407206183271 40.83126291201479319),(-73.9004814500000009 40.83523618000000255))",591709685,Morrisania,454.9126265
"MultiPoint ((-73.97858353651876939 40.68346662977525341),(-73.97486713000000691 40.68336304000000325))",592251350,Pacific,314.3823982
"MultiPoint ((-73.89207070999999871 40.75593881999999724),(-73.88506932468307298 40.75019608559315287))",592300498,Jackson Heights,869.6421589
"MultiPoint ((-73.97318185999999685 40.5973932099999999),(-73.97180844633280117 40.59054439000408365))",592347119,Gravesend,769.3691158
"MultiPoint ((-73.90179407206183271 40.83126291201479319),(-73.90121523999999908 40.83267598999999848))",592376053,Morrisania,164.3430854
"MultiPoint ((-73.97835322999999619 40.64040245999999712),(-73.97675876883680246 40.64875019151303803))",592526903,Windsor Terrace,936.7505603
"MultiPoint ((-74.03136940540869659 40.61637311059178046),(-74.02728485999999464 40.6221539000000007))",592548764,Fort Hamilton,729.0669764
"MultiPoint ((-73.9396184213572667 40.70455906393867451),(-73.93390189999999507 40.7041137300000031))",592598844,Bushwick,485.6279623
"MultiPoint ((-74.03136940540869659 40.61637311059178046),(-74.02728485999999464 40.6221539000000007))",592924023,Fort Hamilton,729.0669764
"MultiPoint ((-73.88506932468307298 40.75019608559315287),(-73.88346930000000157 40.74769069999999971))",593126592,Jackson Heights,309.2997028
"MultiPoint ((-74.11943060000000116 40.63436981000000259),(-74.11482187344863348 40.63450894226954091))",593177324,West New Brighton,390.196487
"MultiPoint ((-73.92671649999999772 40.83289537999999652),(-73.92355090156951292 40.83796001685503541))",593189324,High Bridge,622.589824
"MultiPoint ((-73.95934375000000216 40.65030597999999884),(-73.95824218248398552 40.65192508104459534))",593223178,Flatbush,202.5018722
"MultiPoint ((-73.91778413000000114 40.6686463699999976),(-73.90860343294448853 40.67152665585843607))",593308247,Brownsville,839.5713437
"MultiPoint ((-73.85105996000000061 40.82525805000000219),(-73.85017019717382425 40.82662920810022911))",593490888,Castle Hill,169.7617285
"MultiPoint ((-74.03347350999999321 40.63650751000000128),(-74.02953835191357257 40.63362571338248586))",593517959,Bay Ridge,461.7734744
"MultiPoint ((-73.90258827579805256 40.70522689472795008),(-73.89739434000000529 40.69993139999999698))",593531413,Ridgewood,733.8165879
"MultiPoint ((-73.88506932468307298 40.75019608559315287),(-73.8774206500000048 40.7535252500000027))",593721370,Jackson Heights,744.2474342
"MultiPoint ((-73.942279709999994 40.8421621299999984),(-73.93971034945566601 40.83454888730576471))",593976928,Washington Heights,872.7863972
"MultiPoint ((-73.85077300000000378 40.79048472000000203),(-73.84601807353183744 40.78621310340784589))",594113097,Poppenhusen,621.3599621
"MultiPoint ((-73.99013895000000218 40.64341235999999924),(-73.98900318822344957 40.63888883871237567))",594308434,Borough Park,511.428356
"MultiPoint ((-74.03345323000000633 40.61761786999999657),(-74.03136940540869659 40.61637311059178046))",594402486,Fort Hamilton,224.0538527
"MultiPoint ((-73.95637252319333754 40.77365564161394929),(-73.95631554000000563 40.77850444999999979))",594621842,Yorkville,538.4796329
"MultiPoint ((-73.98606199262650307 40.57663777607667299),(-73.9764803999999998 40.57664598000000211))",594827487,Coney Island,811.2856406
"MultiPoint ((-73.94094393837610824 40.81464862404033056),(-73.93868806999999777 40.80987418000000133))",594878358,Schomburg Center for Research in Black Culture,563.332199
"MultiPoint ((-73.97011935000000449 40.79440086000000321),(-73.96760677135273454 40.79587354648015207))",595028312,Bloomingdale,267.7888656
"MultiPoint ((-73.89835847000000513 40.73698653999999664),(-73.89310456490117929 40.72699537010917936))",595088065,Maspeth,1194.983224
"MultiPoint ((-73.90524945420668246 40.66449962821874919),(-73.90232124000000624 40.66514018000000164))",595502164,Stone Avenue,257.6242463
"MultiPoint ((-73.96365452000000573 40.7615554799999984),(-73.9595499458424257 40.76491500625342468))",595537144,67th Street,509.2108291
"MultiPoint ((-73.95741968000000099 40.72882219000000248),(-73.9506949751409195 40.72602806688718147))",595645924,Greenpoint,647.3201517
"MultiPoint ((-73.91589385999999706 40.77264671999999734),(-73.90945659290355252 40.77682707405274698))",596413642,Steinway,714.7262793
"MultiPoint ((-73.92438195200242035 40.81158963775246207),(-73.92322068000000002 40.80592897999999735))",596492657,Mott Haven,636.2081753
"MultiPoint ((-73.90860343294448853 40.67152665585843607),(-73.90247680999999602 40.67707185999999808))",596621890,Brownsville,804.6766324
"MultiPoint ((-73.98967568999999855 40.74973364000000231),(-73.98300921762813687 40.74811515837409104))",596919986,"Science, Industry and Business Library (SIBL)",591.0000391
"MultiPoint ((-73.97324113999999895 40.76397622000000354),(-73.96938170465759299 40.7621860177235007))",597055776,58th Street,381.7273421
"MultiPoint ((-73.96477561597041017 40.80613025800837335),(-73.96031906000000333 40.80399896000000126))",597242916,Morningside Heights,444.3374185
"MultiPoint ((-73.86165592933878088 40.73743413794850454),(-73.8606013699999977 40.734402639999999))",597488056,Lefrak City,348.2303223
"MultiPoint ((-73.88237318000000187 40.87792672999999866),(-73.87838435032448103 40.87437981398937836))",597527970,Mosholu,517.8794473
"MultiPoint ((-73.87887458999999524 40.82731348000000082),(-73.87502060024047523 40.82999287527916721))",597574412,Clason's Point,440.7056335
"MultiPoint ((-73.9120603100000011 40.83502052000000049),(-73.91008714449384343 40.84400191175044625))",597622561,Grand Concourse,1011.178646
"MultiPoint ((-73.94763429707128921 40.63574014928097711),(-73.94599639999999852 40.63125715999999699))",597636809,Clarendon,516.7463887
"MultiPoint ((-73.93586246250697513 40.82653201339422822),(-73.93560397000000251 40.83135267000000113))",597668921,Macomb's Bridge,535.7806896
"MultiPoint ((-73.88506932468307298 40.75019608559315287),(-73.88232141000000297 40.74781304999999776))",597675538,Jackson Heights,351.9773963
"MultiPoint ((-73.90119235962917799 40.86906986689302101),(-73.89973768999999493 40.87315362999999735))",597710215,Jerome Park,469.7942083
"MultiPoint ((-74.11482187344863348 40.63450894226954091),(-74.11066947000000482 40.64157541000000151))",598041641,West New Brighton,859.7428423
"MultiPoint ((-73.91758393603561217 40.82658455897066574),(-73.9153952500000031 40.82125552000000113))",598378027,Melrose,619.9260437
"MultiPoint ((-73.91294811999999581 40.70057551000000018),(-73.91220085369725723 40.69749505302997505))",598451253,Washington Irving,347.860177
"MultiPoint ((-73.97254082689401855 40.75680235018432995),(-73.9682734900000014 40.75724209999999914))",598933078,Terence Cardinal Cooke-Cathedral,363.642313
"MultiPoint ((-73.7916786111235723 40.68031131164877934),(-73.78078510000000279 40.68400237000000175))",598987620,Baisley Park,1008.013616
"MultiPoint ((-73.95953375000000563 40.69948420000000056),(-73.95755461344940329 40.70693042467485867))",599367446,Williamsburgh,843.6363715
"MultiPoint ((-73.93201062999999351 40.69839252999999957),(-73.92839866742114907 40.69481670002192431))",599385442,DeKalb,500.8761705
"MultiPoint ((-73.90308455999999637 40.70045508999999839),(-73.90258827579805256 40.70522689472795008))",599429962,Ridgewood,531.5574488
"MultiPoint ((-73.97990195853162732 40.74380962013241714),(-73.97892520000000616 40.74607342000000187))",599920749,Kips Bay,264.5823511
"MultiPoint ((-73.96603066603613286 40.68737909411427012),(-73.96532333999999764 40.68316294000000255))",600189076,Clinton Hill,471.9974162
"MultiPoint ((-73.99523109000000431 40.7366909500000034),(-73.99335691118673708 40.74046545561088095))",600255288,Andrew Heiskell Braille and Talking Book,448.0527196
"MultiPoint ((-73.9464341300000001 40.79060455999999846),(-73.94345827853814512 40.79421476546372816))",600542278,Aguilar,473.0870789
"MultiPoint ((-73.94763429707128921 40.63574014928097711),(-73.94599639999999852 40.63125715999999699))",600635059,Clarendon,516.7463887
"MultiPoint ((-74.13549944999999752 40.63962748000000147),(-74.1311046150839843 40.63758561600359087))",600644609,Port Richmond,435.4618849
"MultiPoint ((-73.90979373873230429 40.74534171298671481),(-73.90891281999999762 40.75310706999999866))",600655718,Woodside,865.5388872
"MultiPoint ((-73.98290278999999714 40.68776163999999795),(-73.97858353651876939 40.68346662977525341))",600670125,Pacific,600.6639667
"MultiPoint ((-73.96046511000000123 40.61281530000000117),(-73.953105848656989 40.61025666727607586))",600812120,Kings Highway,684.5438051
"MultiPoint ((-74.01996307000000286 40.63946952999999951),(-74.0136300012150059 40.64591212398882902))",600991843,Sunset Park,893.7654778
"MultiPoint ((-73.89834943816875068 40.8460456873638833),(-73.89798313000000007 40.84308662000000112))",601249265,Tremont,330.0559466
"MultiPoint ((-73.88746177000000159 40.73862600999999728),(-73.87797365739723432 40.73830324053647445))",601291606,Elmhurst <br> (Temporary location due to renovations),802.2323392
"MultiPoint ((-73.90258827579805256 40.70522689472795008),(-73.89397723999999812 40.69652478999999801))",601734080,Ridgewood,1209.738255
"MultiPoint ((-73.88506932468307298 40.75019608559315287),(-73.88384818000000109 40.74980180000000018))",601789406,Jackson Heights,112.0384274
"MultiPoint ((-74.1150094900000056 40.5651833900000014),(-74.11195814748114685 40.57193184836513211))",601819093,New Dorp,792.6830916
"MultiPoint ((-73.88586614058736757 40.65320976133397579),(-73.8820860999999951 40.64422516999999857))",601858692,Spring Creek,1047.688025
"MultiPoint ((-73.9481022990788972 40.66118930773444617),(-73.94526028999999312 40.65901757000000316))",602242780,Crown Heights,340.4743938
"MultiPoint ((-73.79467803992780262 40.70787313178585975),(-73.78262696000000176 40.71294678000000289))",602688501,Queens Central Library,1163.81607
"MultiPoint ((-73.91660215000000278 40.68563842999999736),(-73.91513241598248385 40.68481004767250653))",602831708,Saratoga,154.5911831
"MultiPoint ((-73.92438195200242035 40.81158963775246207),(-73.91989232000000243 40.81321120999999863))",602930235,Mott Haven,419.4289134
"MultiPoint ((-73.98850101814436186 40.7144095503349206),(-73.9862936699999949 40.71583282000000281))",602964874,Seward Park,244.473849
"MultiPoint ((-73.88788268526543845 40.85434421451861198),(-73.88231890000000135 40.85752258000000126))",603026170,Belmont Library and Enrico Fermi Cultural Center,587.0796164
"MultiPoint ((-73.87867276999999433 40.83495454999999907),(-73.87502060024047523 40.82999287527916721))",603054376,Clason's Point,631.2641926
"MultiPoint ((-73.86819939085701492 40.75757730185452488),(-73.86613099999999577 40.75511287999999865))",603073523,Langston Hughes,324.659548
"MultiPoint ((-73.89413216580388166 40.81867008718861456),(-73.89021153999999569 40.81743285999999671))",603565220,Hunts Point,358.1685945
"MultiPoint ((-73.90801365000000089 40.87367103999999784),(-73.90770595199646209 40.88069989038004337))",603977821,Kingsbridge,780.9954011
"MultiPoint ((-73.92422843999999316 40.61240186999999935),(-73.91702120710569091 40.61986842104018791))",604080144,Mill Basin,1029.283693
"MultiPoint ((-73.92739822000000061 40.83405134000000203),(-73.92355090156951292 40.83796001685503541))",604359208,High Bridge,541.9473072
"MultiPoint ((-73.88586614058736757 40.65320976133397579),(-73.87610428000000695 40.64622257999999988))",604408239,Spring Creek,1133.016622
"MultiPoint ((-73.86492583999999795 40.75314347999999853),(-73.86197684397808416 40.7508940803989006))",604449495,Corona,352.7305428
"MultiPoint ((-73.91992215999999871 40.66229921000000047),(-73.91494061956683481 40.65571088473936356))",604659411,East Flatbush,844.2362047
"MultiPoint ((-73.91702120710569091 40.61986842104018791),(-73.91549913999999433 40.62562568999999968))",604846500,Mill Basin,652.1678008
"MultiPoint ((-73.92839866742114907 40.69481670002192431),(-73.92455569000000537 40.69890115999999836))",604854716,DeKalb,557.8764864
"MultiPoint ((-73.82702788000000282 40.76423924000000198),(-73.82694112165962963 40.76914153216748105))",605035327,Mitchell-Linden,544.4458874
"MultiPoint ((-73.86112930000000176 40.83601618000000144),(-73.8583500481608155 40.83378098529544786))",605101002,Parkchester,341.4143038
"MultiPoint ((-73.9067681599999986 40.81036055999999945),(-73.90464799347694225 40.82061890603642951))",605122318,Woodstock,1153.151059
"MultiPoint ((-73.99335691118673708 40.74046545561088095),(-73.99145686999999327 40.73512072999999845))",605148514,Andrew Heiskell Braille and Talking Book,614.8417389
